target_dataset,mode,seed,initial_observations,reveal_rounds,initial_candidate_ids,source_datasets,final_best,best_so_far_auc,simple_regret,top10_hit
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96011,3,10,baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_007,,91.819,85.92967,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96012,3,10,baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_042,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96012,3,10,baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_021;baumgartner_suzuki_minlp2_008,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96013,3,10,baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_053,,85.4755,82.9884,14.5245,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96013,3,10,baumgartner_suzuki_minlp2_043;baumgartner_suzuki_minlp2_036;baumgartner_suzuki_minlp2_038,,81.9713,77.48361,18.0287,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96014,3,10,baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_024,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96014,3,10,baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_034;baumgartner_suzuki_minlp2_036,,91.819,91.18465,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96015,3,10,baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_049,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96015,3,10,baumgartner_suzuki_minlp2_039;baumgartner_suzuki_minlp2_013;baumgartner_suzuki_minlp2_040,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96016,3,10,baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_050;baumgartner_suzuki_minlp2_056,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96016,3,10,baumgartner_suzuki_minlp2_022;baumgartner_suzuki_minlp2_016;baumgartner_suzuki_minlp2_025,,100.0,81.25772,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96017,3,10,baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_050;baumgartner_suzuki_minlp2_059,,91.819,88.64725,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96017,3,10,baumgartner_suzuki_minlp2_050;baumgartner_suzuki_minlp2_036;baumgartner_suzuki_minlp2_012,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96018,3,10,baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_041;baumgartner_suzuki_minlp2_033,,91.819,89.91595,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96018,3,10,baumgartner_suzuki_minlp2_021;baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_048,,100.0,98.54755,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96019,3,10,baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_040;baumgartner_suzuki_minlp2_047,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96019,3,10,baumgartner_suzuki_minlp2_042;baumgartner_suzuki_minlp2_000;baumgartner_suzuki_minlp2_019,,91.819,90.6012,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96020,3,10,baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_027,,91.819,86.14234,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96020,3,10,baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_004;baumgartner_suzuki_minlp2_019,,91.819,91.18465,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96021,3,10,baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_057,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96021,3,10,baumgartner_suzuki_minlp2_028;baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_019,,91.819,91.18465,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96022,3,10,baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_042,,91.819,90.6012,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96022,3,10,baumgartner_suzuki_minlp2_013;baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_049,,91.819,89.02366,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96023,3,10,baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_007,,100.0,96.08894,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96023,3,10,baumgartner_suzuki_minlp2_014;baumgartner_suzuki_minlp2_044;baumgartner_suzuki_minlp2_018,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96024,3,10,baumgartner_suzuki_minlp2_042;baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_033,,91.819,89.85589,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96024,3,10,baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_040;baumgartner_suzuki_minlp2_008,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96025,3,10,baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_057,,91.819,89.85589,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96025,3,10,baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_049;baumgartner_suzuki_minlp2_030,,91.819,86.37685,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96026,3,10,baumgartner_suzuki_minlp2_042;baumgartner_suzuki_minlp2_053;baumgartner_suzuki_minlp2_058,,100.0,97.97951,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96026,3,10,baumgartner_suzuki_minlp2_006;baumgartner_suzuki_minlp2_022;baumgartner_suzuki_minlp2_052,,100.0,80.37457,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96027,3,10,baumgartner_suzuki_minlp2_041;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_027,,91.819,91.18465,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96027,3,10,baumgartner_suzuki_minlp2_019;baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_018,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96028,3,10,baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_040,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96028,3,10,baumgartner_suzuki_minlp2_013;baumgartner_suzuki_minlp2_028;baumgartner_suzuki_minlp2_035,,91.819,86.92803,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96029,3,10,baumgartner_suzuki_minlp2_042;baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_047,,100.0,97.9641,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96029,3,10,baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_017;baumgartner_suzuki_minlp2_026,,100.0,91.78635,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96030,3,10,baumgartner_suzuki_minlp2_007;baumgartner_suzuki_minlp2_050;baumgartner_suzuki_minlp2_024,,91.819,88.64725,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96030,3,10,baumgartner_suzuki_minlp2_055;baumgartner_suzuki_minlp2_013;baumgartner_suzuki_minlp2_019,,83.3261,73.17099,16.6739,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96031,3,10,baumgartner_suzuki_minlp2_057;baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_012,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96031,3,10,baumgartner_suzuki_minlp2_018;baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_042,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96032,3,10,baumgartner_suzuki_minlp2_057;baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_048,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96032,3,10,baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_058,,91.819,85.92967,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96033,3,10,baumgartner_suzuki_minlp2_053;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_024,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96033,3,10,baumgartner_suzuki_minlp2_019;baumgartner_suzuki_minlp2_007;baumgartner_suzuki_minlp2_023,,91.819,88.1656,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96034,3,10,baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_048,,100.0,86.36808,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96034,3,10,baumgartner_suzuki_minlp2_016;baumgartner_suzuki_minlp2_001;baumgartner_suzuki_minlp2_052,,100.0,88.91264,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96035,3,10,baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_049;baumgartner_suzuki_minlp2_024,,91.819,91.18465,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96035,3,10,baumgartner_suzuki_minlp2_014;baumgartner_suzuki_minlp2_023;baumgartner_suzuki_minlp2_034,,100.0,93.42664,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96036,3,10,baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_050,,91.819,85.75546,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96036,3,10,baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_008;baumgartner_suzuki_minlp2_003,,100.0,75.20922,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96037,3,10,baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_050,,100.0,98.46157,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96037,3,10,baumgartner_suzuki_minlp2_023;baumgartner_suzuki_minlp2_052;baumgartner_suzuki_minlp2_001,,100.0,93.42664,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96038,3,10,baumgartner_suzuki_minlp2_007;baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_047,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96038,3,10,baumgartner_suzuki_minlp2_007;baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_055,,85.2753,81.73802,14.7247,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96039,3,10,baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_052;baumgartner_suzuki_minlp2_047,,91.819,90.46432,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96039,3,10,baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_006,,100.0,93.4552,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96040,3,10,baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_027,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96040,3,10,baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_035;baumgartner_suzuki_minlp2_052,,100.0,98.19713,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96041,3,10,baumgartner_suzuki_minlp2_053;baumgartner_suzuki_minlp2_041;baumgartner_suzuki_minlp2_010,,91.819,84.6791,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96041,3,10,baumgartner_suzuki_minlp2_018;baumgartner_suzuki_minlp2_057;baumgartner_suzuki_minlp2_050,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96042,3,10,baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_039;baumgartner_suzuki_minlp2_047,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96042,3,10,baumgartner_suzuki_minlp2_001;baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_015,,91.819,83.70113,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96043,3,10,baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_057;baumgartner_suzuki_minlp2_059,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96043,3,10,baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_040;baumgartner_suzuki_minlp2_044,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96044,3,10,baumgartner_suzuki_minlp2_042;baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_047,,100.0,90.39572,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96044,3,10,baumgartner_suzuki_minlp2_029;baumgartner_suzuki_minlp2_039;baumgartner_suzuki_minlp2_011,,100.0,96.12242,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96045,3,10,baumgartner_suzuki_minlp2_039;baumgartner_suzuki_minlp2_007;baumgartner_suzuki_minlp2_053,,83.3261,81.6977,16.6739,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96045,3,10,baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_016;baumgartner_suzuki_minlp2_054,,100.0,71.1013,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96046,3,10,baumgartner_suzuki_minlp2_024;baumgartner_suzuki_minlp2_041;baumgartner_suzuki_minlp2_047,,91.819,89.2816,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96046,3,10,baumgartner_suzuki_minlp2_025;baumgartner_suzuki_minlp2_009;baumgartner_suzuki_minlp2_053,,100.0,90.73271,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96047,3,10,baumgartner_suzuki_minlp2_040;baumgartner_suzuki_minlp2_057;baumgartner_suzuki_minlp2_033,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96047,3,10,baumgartner_suzuki_minlp2_021;baumgartner_suzuki_minlp2_054;baumgartner_suzuki_minlp2_005,,100.0,84.94677,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96048,3,10,baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_051,,91.819,90.51026,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96048,3,10,baumgartner_suzuki_minlp2_003;baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_052,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96049,3,10,baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_007;baumgartner_suzuki_minlp2_048,,100.0,94.13341,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96049,3,10,baumgartner_suzuki_minlp2_001;baumgartner_suzuki_minlp2_031;baumgartner_suzuki_minlp2_032,,81.9713,61.75209,18.0287,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96050,3,10,baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_053,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96050,3,10,baumgartner_suzuki_minlp2_019;baumgartner_suzuki_minlp2_030;baumgartner_suzuki_minlp2_027,,91.819,89.3834,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96051,3,10,baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_010,,100.0,91.70724,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96051,3,10,baumgartner_suzuki_minlp2_021;baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_050,,91.819,85.75546,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96052,3,10,baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_027;baumgartner_suzuki_minlp2_058,,100.0,94.13341,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96052,3,10,baumgartner_suzuki_minlp2_044;baumgartner_suzuki_minlp2_003;baumgartner_suzuki_minlp2_021,,100.0,94.32598,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96053,3,10,baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_053,,91.819,90.24938,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96053,3,10,baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_016;baumgartner_suzuki_minlp2_013,,100.0,93.89836,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96054,3,10,baumgartner_suzuki_minlp2_051;baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_053,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96054,3,10,baumgartner_suzuki_minlp2_055;baumgartner_suzuki_minlp2_002;baumgartner_suzuki_minlp2_009,,100.0,84.75681,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96055,3,10,baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_052;baumgartner_suzuki_minlp2_039,,91.819,89.85589,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96055,3,10,baumgartner_suzuki_minlp2_023;baumgartner_suzuki_minlp2_045;baumgartner_suzuki_minlp2_006,,81.9713,76.21041,18.0287,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96056,3,10,baumgartner_suzuki_minlp2_058;baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_042,,91.819,83.22264,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96056,3,10,baumgartner_suzuki_minlp2_047;baumgartner_suzuki_minlp2_038;baumgartner_suzuki_minlp2_020,,91.819,82.85348,8.181,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96057,3,10,baumgartner_suzuki_minlp2_039;baumgartner_suzuki_minlp2_059;baumgartner_suzuki_minlp2_050,,91.819,90.37834,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96057,3,10,baumgartner_suzuki_minlp2_035;baumgartner_suzuki_minlp2_014;baumgartner_suzuki_minlp2_002,,100.0,92.78852,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96058,3,10,baumgartner_suzuki_minlp2_056;baumgartner_suzuki_minlp2_039;baumgartner_suzuki_minlp2_007,,91.819,85.38365,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96058,3,10,baumgartner_suzuki_minlp2_020;baumgartner_suzuki_minlp2_005;baumgartner_suzuki_minlp2_011,,100.0,91.32247,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96059,3,10,baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_040;baumgartner_suzuki_minlp2_047,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96059,3,10,baumgartner_suzuki_minlp2_023;baumgartner_suzuki_minlp2_026;baumgartner_suzuki_minlp2_011,,100.0,91.20258,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96060,3,10,baumgartner_suzuki_minlp2_010;baumgartner_suzuki_minlp2_048;baumgartner_suzuki_minlp2_040,,100.0,100.0,0.0,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96060,3,10,baumgartner_suzuki_minlp2_014;baumgartner_suzuki_minlp2_006;baumgartner_suzuki_minlp2_025,,100.0,93.8227,0.0,1
real_baumgartner_suzuki_minlp2,matched_shortlist_random_initial,96061,3,10,baumgartner_suzuki_minlp2_012;baumgartner_suzuki_minlp2_033;baumgartner_suzuki_minlp2_059,,91.819,91.819,8.181,1
real_baumgartner_suzuki_minlp2,target_gp_random_initial,96061,3,10,baumgartner_suzuki_minlp2_037;baumgartner_suzuki_minlp2_025;baumgartner_suzuki_minlp2_026,,91.819,86.70324,8.181,1
