dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,8,89.625,86.4125,4.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,8,89.625,86.4125,4.125,0
real_moleculenet_lipophilicity,gp_ucb,9,93.75,88.75,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,9,93.75,88.75,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,9,93.75,85.75,0.0,1
real_moleculenet_lipophilicity,gp_ucb,10,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,10,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,10,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,gp_ucb,11,87.0,86.1,6.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,gp_ucb,12,87.125,86.5625,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,12,87.125,86.5625,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,12,87.125,86.5625,6.625,0
real_moleculenet_lipophilicity,gp_ucb,13,90.0,88.125,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,13,88.75,88.25,5.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,13,88.75,88.25,5.0,0
real_moleculenet_lipophilicity,gp_ucb,14,89.875,89.275,3.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,14,89.875,89.275,3.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,14,89.875,89.275,3.875,0
real_moleculenet_lipophilicity,gp_ucb,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,gp_ucb,16,89.625,86.4625,4.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,16,89.625,86.4625,4.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,16,89.625,86.4625,4.125,0
real_moleculenet_lipophilicity,gp_ucb,17,84.75,83.775,9.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,17,84.75,83.775,9.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,17,84.75,83.575,9.0,0
real_moleculenet_lipophilicity,gp_ucb,18,88.25,85.55,5.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,18,89.625,85.825,4.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,18,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,gp_ucb,19,91.25,88.55,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,19,91.25,88.55,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,19,91.25,88.55,2.5,0
real_moleculenet_lipophilicity,gp_ucb,20,88.75,81.6875,5.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,20,88.75,80.95,5.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,20,85.75,84.925,8.0,0
real_moleculenet_lipophilicity,gp_ucb,21,91.875,89.95,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,21,91.875,89.95,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,21,91.875,89.95,1.875,0
real_moleculenet_lipophilicity,gp_ucb,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,gp_ucb,23,77.5,76.6375,16.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,23,80.625,77.1125,13.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,23,82.5,81.075,11.25,0
real_moleculenet_lipophilicity,gp_ucb,24,88.625,86.925,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,24,88.625,86.925,5.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,24,88.625,86.925,5.125,0
real_moleculenet_lipophilicity,gp_ucb,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,gp_ucb,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,26,92.25,88.925,1.5,0
real_moleculenet_lipophilicity,gp_ucb,27,87.125,87.0375,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,27,87.125,87.0375,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,27,87.125,87.0375,6.625,0
real_moleculenet_lipophilicity,gp_ucb,28,91.25,84.225,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,28,88.0,85.1625,5.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,28,88.0,85.1625,5.75,0
real_moleculenet_lipophilicity,gp_ucb,29,91.25,88.5375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,29,91.25,89.6375,2.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,29,91.25,89.6375,2.5,0
real_moleculenet_lipophilicity,gp_ucb,30,86.25,86.0,7.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,30,86.25,85.875,7.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,30,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,gp_ucb,31,91.875,86.7875,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,31,91.875,86.7875,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,31,87.5,85.9,6.25,0
real_moleculenet_lipophilicity,gp_ucb,32,87.25,87.25,6.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,32,87.25,87.25,6.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,32,87.25,87.25,6.5,0
real_moleculenet_lipophilicity,gp_ucb,33,82.25,78.625,11.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,33,77.625,77.625,16.125,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,33,82.75,80.7,11.0,0
real_moleculenet_lipophilicity,gp_ucb,34,92.5,92.5,1.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,34,92.5,92.5,1.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,34,93.5,92.7,0.25,1
real_moleculenet_lipophilicity,gp_ucb,35,90.0,89.5,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,35,90.0,89.5,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,35,90.0,89.5,3.75,0
real_moleculenet_lipophilicity,gp_ucb,36,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,36,88.75,87.5,5.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,36,93.75,88.5,0.0,1
real_moleculenet_lipophilicity,gp_ucb,37,90.0,86.6875,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,37,83.375,83.375,10.375,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,37,91.25,85.7375,2.5,0
real_moleculenet_lipophilicity,gp_ucb,38,87.125,80.25,6.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,38,85.875,80.0,7.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,38,87.125,79.275,6.625,0
real_moleculenet_lipophilicity,gp_ucb,39,93.75,89.2875,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,39,93.75,89.325,0.0,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,39,93.5,85.0125,0.25,1
real_moleculenet_lipophilicity,gp_ucb,40,82.5,80.1875,11.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,40,82.5,80.1875,11.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,40,82.5,80.1875,11.25,0
real_moleculenet_lipophilicity,gp_ucb,41,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,41,90.0,85.625,3.75,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,41,88.75,85.625,5.0,0
real_moleculenet_lipophilicity,gp_ucb,42,93.5,88.225,0.25,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,42,93.5,90.2625,0.25,1
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,42,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,gp_ucb,43,87.5,87.1,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,43,87.5,87.05,6.25,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,43,87.0,87.0,6.75,0
real_moleculenet_lipophilicity,gp_ucb,44,91.875,89.25,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,44,91.875,89.25,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,44,91.875,90.125,1.875,0
real_moleculenet_lipophilicity,gp_ucb,45,91.875,87.475,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,45,91.875,87.475,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,45,80.25,79.65,13.5,0
real_moleculenet_lipophilicity,gp_ucb,46,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,46,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,46,88.625,85.5125,5.125,0
real_moleculenet_lipophilicity,gp_ucb,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,gp_ucb,48,83.75,79.8375,10.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,48,88.75,83.5,5.0,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,48,83.75,81.475,10.0,0
real_moleculenet_lipophilicity,gp_ucb,49,84.125,83.825,9.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_1p5,49,84.125,83.825,9.625,0
real_moleculenet_lipophilicity,transfer_weighted_gp_ucb_scale_4,49,85.0,84.8,8.75,0
