real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96033,3,10,baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_028,,12.2435,12.0214,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96033,3,10,baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_029;baumgartner_cn_morpholine_tbubrettphos_002,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96034,3,10,baumgartner_cn_morpholine_tbubrettphos_005;baumgartner_cn_morpholine_tbubrettphos_026;baumgartner_cn_morpholine_tbubrettphos_022,,2.3552,2.3552,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96034,3,10,baumgartner_cn_morpholine_tbubrettphos_000;baumgartner_cn_morpholine_tbubrettphos_013;baumgartner_cn_morpholine_tbubrettphos_018,,12.2435,5.16166,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96035,3,10,baumgartner_cn_morpholine_tbubrettphos_003;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_028,,12.2435,11.3551,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96035,3,10,baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_015;baumgartner_cn_morpholine_tbubrettphos_028,,12.2435,11.7993,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96036,3,10,baumgartner_cn_morpholine_tbubrettphos_029;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_019,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96036,3,10,baumgartner_cn_morpholine_tbubrettphos_025;baumgartner_cn_morpholine_tbubrettphos_005;baumgartner_cn_morpholine_tbubrettphos_011,,3.3247,2.743,8.9188,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96037,3,10,baumgartner_cn_morpholine_tbubrettphos_010;baumgartner_cn_morpholine_tbubrettphos_019;baumgartner_cn_morpholine_tbubrettphos_002,,12.2435,6.44802,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96037,3,10,baumgartner_cn_morpholine_tbubrettphos_029;baumgartner_cn_morpholine_tbubrettphos_011;baumgartner_cn_morpholine_tbubrettphos_024,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96038,3,10,baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_002;baumgartner_cn_morpholine_tbubrettphos_027,,3.3247,3.3247,8.9188,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96038,3,10,baumgartner_cn_morpholine_tbubrettphos_029;baumgartner_cn_morpholine_tbubrettphos_027;baumgartner_cn_morpholine_tbubrettphos_014,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96039,3,10,baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_015;baumgartner_cn_morpholine_tbubrettphos_001,,12.2435,8.83281,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96039,3,10,baumgartner_cn_morpholine_tbubrettphos_003;baumgartner_cn_morpholine_tbubrettphos_025;baumgartner_cn_morpholine_tbubrettphos_017,,12.2435,6.85515,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96040,3,10,baumgartner_cn_morpholine_tbubrettphos_029;baumgartner_cn_morpholine_tbubrettphos_022;baumgartner_cn_morpholine_tbubrettphos_014,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96040,3,10,baumgartner_cn_morpholine_tbubrettphos_017;baumgartner_cn_morpholine_tbubrettphos_002;baumgartner_cn_morpholine_tbubrettphos_028,,12.2435,11.7993,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96041,3,10,baumgartner_cn_morpholine_tbubrettphos_010;baumgartner_cn_morpholine_tbubrettphos_026;baumgartner_cn_morpholine_tbubrettphos_021,,12.2435,6.08842,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96041,3,10,baumgartner_cn_morpholine_tbubrettphos_004;baumgartner_cn_morpholine_tbubrettphos_023;baumgartner_cn_morpholine_tbubrettphos_027,,5.8035,3.11311,6.44,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96042,3,10,baumgartner_cn_morpholine_tbubrettphos_013;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_014,,12.2435,3.98757,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96042,3,10,baumgartner_cn_morpholine_tbubrettphos_027;baumgartner_cn_morpholine_tbubrettphos_005;baumgartner_cn_morpholine_tbubrettphos_024,,2.3552,2.17714,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96043,3,10,baumgartner_cn_morpholine_tbubrettphos_020;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_029,,12.2435,12.2435,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96043,3,10,baumgartner_cn_morpholine_tbubrettphos_010;baumgartner_cn_morpholine_tbubrettphos_001;baumgartner_cn_morpholine_tbubrettphos_022,,5.8035,3.38969,6.44,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96044,3,10,baumgartner_cn_morpholine_tbubrettphos_005;baumgartner_cn_morpholine_tbubrettphos_020;baumgartner_cn_morpholine_tbubrettphos_002,,12.2435,11.3551,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96044,3,10,baumgartner_cn_morpholine_tbubrettphos_018;baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_004,,12.2435,5.40027,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96045,3,10,baumgartner_cn_morpholine_tbubrettphos_028;baumgartner_cn_morpholine_tbubrettphos_015;baumgartner_cn_morpholine_tbubrettphos_010,,12.2435,11.7993,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96045,3,10,baumgartner_cn_morpholine_tbubrettphos_006;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_027,,2.3552,2.03052,9.8883,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96046,3,10,baumgartner_cn_morpholine_tbubrettphos_021;baumgartner_cn_morpholine_tbubrettphos_019;baumgartner_cn_morpholine_tbubrettphos_005,,12.2435,4.27381,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96046,3,10,baumgartner_cn_morpholine_tbubrettphos_018;baumgartner_cn_morpholine_tbubrettphos_025;baumgartner_cn_morpholine_tbubrettphos_007,,5.8035,2.42477,6.44,1
real_baumgartner_cn_morpholine_tbubrettphos,matched_shortlist_random_initial,96047,3,10,baumgartner_cn_morpholine_tbubrettphos_028;baumgartner_cn_morpholine_tbubrettphos_009;baumgartner_cn_morpholine_tbubrettphos_019,,12.2435,11.7993,0.0,1
real_baumgartner_cn_morpholine_tbubrettphos,target_gp_random_initial,96047,3,10,baumgartner_cn_morpholine_tbubrettphos_013;baumgartner_cn_morpholine_tbubrettphos_002;baumgartner_cn_morpholine_tbubrettphos_015,,3.3247,3.3247,8.9188,1
