dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,25,90.0,90.0,3.75,0,2,0,0,3,12582,0.1812
real_moleculenet_lipophilicity,gp_ucb,26,87.5,87.5,6.25,0,0,0,0,0,0,0.1853
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,26,87.5,87.5,6.25,0,1,0,0,3,12582,0.1853
real_moleculenet_lipophilicity,gp_ucb,27,87.125,86.8333,6.625,0,0,0,0,0,0,0.1625
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,27,85.875,82.25,7.875,0,2,2,0,3,12582,0.1625
real_moleculenet_lipophilicity,gp_ucb,28,81.625,80.6667,12.125,0,0,0,0,0,0,0.1682
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,28,78.75,78.75,15.0,0,2,0,0,3,12582,0.1682
real_moleculenet_lipophilicity,gp_ucb,29,85.875,84.0,7.875,0,0,0,0,0,0,0.2031
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,29,80.25,80.25,13.5,0,3,2,0,3,12582,0.2031
real_moleculenet_lipophilicity,gp_ucb,30,86.25,85.4167,7.5,0,0,0,0,0,0,0.1741
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,30,85.0,85.0,8.75,0,2,2,0,3,12582,0.1741
real_moleculenet_lipophilicity,gp_ucb,31,83.5,83.5,10.25,0,0,0,0,0,0,0.1605
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,31,91.875,89.0833,1.875,0,3,1,0,3,12582,0.1605
real_moleculenet_lipophilicity,gp_ucb,32,87.25,87.25,6.5,0,0,0,0,0,0,0.1857
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,32,87.25,87.25,6.5,0,1,0,0,3,12582,0.1857
real_moleculenet_lipophilicity,gp_ucb,33,77.625,77.625,16.125,0,0,0,0,0,0,0.1402
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,33,77.625,77.625,16.125,0,1,1,0,3,12582,0.1402
real_moleculenet_lipophilicity,gp_ucb,34,92.5,92.5,1.25,0,0,0,0,0,0,0.1441
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,34,92.5,92.5,1.25,0,0,0,0,3,12582,0.1441
real_moleculenet_lipophilicity,gp_ucb,35,90.0,88.3333,3.75,0,0,0,0,0,0,0.1878
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,35,85.0,85.0,8.75,0,3,0,0,3,12582,0.1878
real_moleculenet_lipophilicity,gp_ucb,36,86.25,86.25,7.5,0,0,0,0,0,0,0.1723
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,36,86.25,86.25,7.5,0,3,1,0,3,12582,0.1723
real_moleculenet_lipophilicity,gp_ucb,37,83.375,83.375,10.375,0,0,0,0,0,0,0.206
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,37,83.375,83.375,10.375,0,3,0,0,3,12582,0.206
real_moleculenet_lipophilicity,gp_ucb,38,77.5,77.4583,16.25,0,0,0,0,0,0,0.1803
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,38,77.5,77.4583,16.25,0,0,0,0,3,12582,0.1803
real_moleculenet_lipophilicity,gp_ucb,39,78.875,78.875,14.875,0,0,0,0,0,0,0.1732
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,39,78.75,78.75,15.0,0,3,3,0,3,12582,0.1732
real_moleculenet_lipophilicity,gp_ucb,40,79.0,77.125,14.75,0,0,0,0,0,0,0.1458
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,40,82.625,82.625,11.125,0,3,1,0,3,12582,0.1458
real_moleculenet_lipophilicity,gp_ucb,41,83.75,83.75,10.0,0,0,0,0,0,0,0.1576
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,41,88.75,88.75,5.0,0,2,1,0,3,12582,0.1576
real_moleculenet_lipophilicity,gp_ucb,42,87.5,85.9167,6.25,0,0,0,0,0,0,0.1893
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,42,87.5,85.9167,6.25,0,0,0,0,3,12582,0.1893
real_moleculenet_lipophilicity,gp_ucb,43,87.0,87.0,6.75,0,0,0,0,0,0,0.2375
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,43,87.0,87.0,6.75,0,0,0,0,3,12582,0.2375
real_moleculenet_lipophilicity,gp_ucb,44,87.5,87.5,6.25,0,0,0,0,0,0,0.1638
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,44,87.5,87.5,6.25,0,2,0,0,3,12582,0.1638
real_moleculenet_lipophilicity,gp_ucb,45,85.25,83.0833,8.5,0,0,0,0,0,0,0.184
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,45,86.25,85.8333,7.5,0,3,1,0,3,12582,0.184
real_moleculenet_lipophilicity,gp_ucb,46,91.875,91.875,1.875,0,0,0,0,0,0,0.1633
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,46,91.875,91.875,1.875,0,2,0,0,3,12582,0.1633
real_moleculenet_lipophilicity,gp_ucb,47,84.75,84.75,9.0,0,0,0,0,0,0,0.1496
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,47,84.75,84.75,9.0,0,1,0,0,3,12582,0.1496
real_moleculenet_lipophilicity,gp_ucb,48,75.625,75.625,18.125,0,0,0,0,0,0,0.1755
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,48,87.0,83.2083,6.75,0,2,1,0,3,12582,0.1755
real_moleculenet_lipophilicity,gp_ucb,49,83.75,83.75,10.0,0,0,0,0,0,0,0.1743
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,49,81.25,81.25,12.5,0,3,3,0,3,12576,0.1743
real_moleculenet_lipophilicity,gp_ucb,50,88.75,88.75,5.0,0,0,0,0,0,0,0.188
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,50,88.75,88.75,5.0,0,0,0,0,3,12582,0.188
real_moleculenet_lipophilicity,gp_ucb,51,79.875,79.875,13.875,0,0,0,0,0,0,0.1988
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,51,92.5,86.3333,1.25,0,3,2,0,3,12582,0.1988
real_moleculenet_lipophilicity,gp_ucb,52,86.875,83.9583,6.875,0,0,0,0,0,0,0.1531
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,52,82.5,82.5,11.25,0,2,2,0,3,12582,0.1531
real_moleculenet_lipophilicity,gp_ucb,53,72.875,72.875,20.875,0,0,0,0,0,0,0.1276
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,53,80.0,75.25,13.75,0,1,1,0,3,12522,0.1276
real_moleculenet_lipophilicity,gp_ucb,54,81.25,81.25,12.5,0,0,0,0,0,0,0.1463
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,54,81.25,81.25,12.5,0,1,1,0,3,12570,0.1463
real_moleculenet_lipophilicity,gp_ucb,55,81.125,81.125,12.625,0,0,0,0,0,0,0.1623
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,55,81.125,81.125,12.625,0,2,0,0,3,12582,0.1623
real_moleculenet_lipophilicity,gp_ucb,56,88.75,85.4167,5.0,0,0,0,0,0,0,0.2046
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,56,82.625,81.125,11.125,0,3,1,0,3,12582,0.2046
real_moleculenet_lipophilicity,gp_ucb,57,82.5,82.5,11.25,0,0,0,0,0,0,0.2128
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,57,82.5,82.5,11.25,0,1,1,0,3,12582,0.2128
real_moleculenet_lipophilicity,gp_ucb,58,82.125,82.125,11.625,0,0,0,0,0,0,0.1571
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,58,85.0,85.0,8.75,0,2,0,0,3,12582,0.1571
real_moleculenet_lipophilicity,gp_ucb,59,93.75,93.75,0.0,1,0,0,0,0,0,0.1752
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,59,93.75,93.75,0.0,1,1,0,0,3,12582,0.1752
real_moleculenet_lipophilicity,gp_ucb,60,81.25,81.25,12.5,0,0,0,0,0,0,0.1861
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,60,81.25,81.25,12.5,0,2,0,0,3,12582,0.1861
real_moleculenet_lipophilicity,gp_ucb,61,83.875,82.5833,9.875,0,0,0,0,0,0,0.1858
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,61,86.125,84.0833,7.625,0,2,1,0,3,12582,0.1858
real_moleculenet_lipophilicity,gp_ucb,62,87.5,87.375,6.25,0,0,0,0,0,0,0.1623
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,62,87.5,87.375,6.25,0,1,1,0,3,12582,0.1623
real_moleculenet_lipophilicity,gp_ucb,63,89.125,89.125,4.625,0,0,0,0,0,0,0.1754
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,63,89.125,89.125,4.625,0,1,0,0,3,12582,0.1754
real_moleculenet_lipophilicity,gp_ucb,64,86.25,86.25,7.5,0,0,0,0,0,0,0.1778
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,64,86.25,86.25,7.5,0,1,1,0,3,12582,0.1778
real_moleculenet_lipophilicity,gp_ucb,65,82.0,82.0,11.75,0,0,0,0,0,0,0.1932
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,65,82.0,82.0,11.75,0,0,0,0,3,12573,0.1932
real_moleculenet_lipophilicity,gp_ucb,66,91.25,88.3333,2.5,0,0,0,0,0,0,0.2105
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,66,82.5,82.5,11.25,0,3,2,0,3,12582,0.2105
real_moleculenet_lipophilicity,gp_ucb,67,82.5,81.25,11.25,0,0,0,0,0,0,0.1822
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,67,78.75,78.75,15.0,0,1,1,0,3,12582,0.1822
real_moleculenet_lipophilicity,gp_ucb,68,83.125,83.125,10.625,0,0,0,0,0,0,0.1841
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,68,83.125,83.125,10.625,0,0,0,0,3,12582,0.1841
real_moleculenet_lipophilicity,gp_ucb,69,90.0,90.0,3.75,0,0,0,0,0,0,0.1746
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,69,90.0,90.0,3.75,0,1,0,0,3,12582,0.1746
real_moleculenet_lipophilicity,gp_ucb,70,86.5,85.1667,7.25,0,0,0,0,0,0,0.1818
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,70,93.75,91.0417,0.0,1,3,1,0,3,12582,0.1818
real_moleculenet_lipophilicity,gp_ucb,71,90.0,88.4167,3.75,0,0,0,0,0,0,0.1827
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,71,87.625,87.625,6.125,0,1,0,0,3,12567,0.1827
real_moleculenet_lipophilicity,gp_ucb,72,92.5,83.4167,1.25,0,0,0,0,0,0,0.2226
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,72,92.5,83.4167,1.25,0,0,0,0,3,12582,0.2226
real_moleculenet_lipophilicity,gp_ucb,73,83.75,83.75,10.0,0,0,0,0,0,0,0.161
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,73,83.75,83.75,10.0,0,2,0,0,3,12582,0.161
real_moleculenet_lipophilicity,gp_ucb,74,84.5,84.5,9.25,0,0,0,0,0,0,0.15
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,74,84.5,84.5,9.25,0,0,0,0,3,12582,0.15
real_moleculenet_lipophilicity,gp_ucb,75,79.125,79.125,14.625,0,0,0,0,0,0,0.1726
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,75,82.625,81.4583,11.125,0,3,0,0,3,12582,0.1726
real_moleculenet_lipophilicity,gp_ucb,76,93.625,93.625,0.125,1,0,0,0,0,0,0.1619
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,76,93.625,93.625,0.125,1,0,0,0,3,12582,0.1619
real_moleculenet_lipophilicity,gp_ucb,77,86.75,86.75,7.0,0,0,0,0,0,0,0.1901
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,77,77.5,77.5,16.25,0,3,3,0,3,12582,0.1901
real_moleculenet_lipophilicity,gp_ucb,78,81.375,81.125,12.375,0,0,0,0,0,0,0.1557
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,78,81.0,81.0,12.75,0,3,1,0,3,12582,0.1557
real_moleculenet_lipophilicity,gp_ucb,79,88.75,86.25,5.0,0,0,0,0,0,0,0.2154
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,79,88.75,86.25,5.0,0,2,0,0,3,12582,0.2154
real_moleculenet_lipophilicity,gp_ucb,80,79.875,74.4167,13.875,0,0,0,0,0,0,0.1716
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,80,87.375,79.75,6.375,0,1,1,0,3,12582,0.1716
real_moleculenet_lipophilicity,gp_ucb,81,78.5,75.25,15.25,0,0,0,0,0,0,0.1653
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,81,73.625,73.625,20.125,0,3,2,0,3,12573,0.1653
real_moleculenet_lipophilicity,gp_ucb,82,83.875,83.875,9.875,0,0,0,0,0,0,0.1845
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,82,83.875,83.875,9.875,0,1,1,0,3,12582,0.1845
real_moleculenet_lipophilicity,gp_ucb,83,82.75,80.9167,11.0,0,0,0,0,0,0,0.1866
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,83,85.25,81.75,8.5,0,1,0,0,3,12582,0.1866
real_moleculenet_lipophilicity,gp_ucb,84,84.375,84.0833,9.375,0,0,0,0,0,0,0.1626
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,84,87.5,86.6667,6.25,0,3,1,0,3,12582,0.1626
real_moleculenet_lipophilicity,gp_ucb,85,90.0,86.6667,3.75,0,0,0,0,0,0,0.2008
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,85,90.0,88.3333,3.75,0,1,0,0,3,12582,0.2008
real_moleculenet_lipophilicity,gp_ucb,86,78.25,78.25,15.5,0,0,0,0,0,0,0.1909
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,86,79.375,78.75,14.375,0,1,0,0,3,12582,0.1909
real_moleculenet_lipophilicity,gp_ucb,87,91.25,91.25,2.5,0,0,0,0,0,0,0.1953
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,87,91.25,91.25,2.5,0,1,1,0,3,12582,0.1953
real_moleculenet_lipophilicity,gp_ucb,88,91.375,88.75,2.375,0,0,0,0,0,0,0.1436
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,88,93.75,90.3333,0.0,1,3,1,0,3,12582,0.1436
real_moleculenet_lipophilicity,gp_ucb,89,80.0,76.25,13.75,0,0,0,0,0,0,0.1405
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,89,85.625,76.875,8.125,0,3,0,0,3,12567,0.1405
real_moleculenet_lipophilicity,gp_ucb,90,82.5,82.5,11.25,0,0,0,0,0,0,0.211
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,90,82.5,82.5,11.25,0,3,2,0,3,12582,0.211
real_moleculenet_lipophilicity,gp_ucb,91,82.625,79.4167,11.125,0,0,0,0,0,0,0.1329
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,91,82.625,82.625,11.125,0,3,1,0,3,12582,0.1329
real_moleculenet_lipophilicity,gp_ucb,92,88.75,88.75,5.0,0,0,0,0,0,0,0.2085
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,92,87.5,87.5,6.25,0,3,2,0,3,12582,0.2085
real_moleculenet_lipophilicity,gp_ucb,93,86.125,85.25,7.625,0,0,0,0,0,0,0.1985
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,93,88.75,87.875,5.0,0,3,1,0,3,12582,0.1985
real_moleculenet_lipophilicity,gp_ucb,94,88.75,87.5,5.0,0,0,0,0,0,0,0.1876
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,94,88.75,88.75,5.0,0,3,2,0,3,12582,0.1876
real_moleculenet_lipophilicity,gp_ucb,95,91.875,86.4583,1.875,0,0,0,0,0,0,0.1795
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,95,83.75,83.75,10.0,0,3,1,0,3,12582,0.1795
real_moleculenet_lipophilicity,gp_ucb,96,82.875,82.875,10.875,0,0,0,0,0,0,0.1622
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,96,82.875,82.875,10.875,0,2,1,0,3,12582,0.1622
real_moleculenet_lipophilicity,gp_ucb,97,85.25,85.25,8.5,0,0,0,0,0,0,0.176
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,97,93.5,90.75,0.25,1,2,0,0,3,12582,0.176
real_moleculenet_lipophilicity,gp_ucb,98,84.5,84.5,9.25,0,0,0,0,0,0,0.1547
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,98,84.5,84.5,9.25,0,2,0,0,3,12582,0.1547
real_moleculenet_lipophilicity,gp_ucb,99,88.75,87.5,5.0,0,0,0,0,0,0,0.1746
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,99,85.0,85.0,8.75,0,3,0,0,3,12582,0.1746
