dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,llm_call_count,hypothesis_confidence,hypothesis_support_count
real_moleculenet_freesolv,incumbent,18,71.4333,69.6266,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,19,71.4333,43.6567,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,20,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,21,43.2667,35.68,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,22,32.7333,32.7333,67.2667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,23,43.2667,43.2667,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,24,68.2,46.0934,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,25,71.4333,50.87,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,26,48.4,48.4,51.6,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,27,71.4333,68.7633,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,28,48.0333,44.5833,51.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,incumbent,29,48.0,34.26,52.0,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,0,79.0667,72.8533,20.9333,1,2,2,0,0,0.5,0
real_moleculenet_freesolv,no_gate,1,76.8667,43.5333,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,2,79.0667,78.5167,20.9333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,3,71.4333,64.98,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,4,76.8667,46.3567,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,5,100.0,99.54,0.0,1,1,1,0,0,0.5,0
real_moleculenet_freesolv,no_gate,6,64.0333,59.6766,35.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,7,50.1,49.29,49.9,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,8,71.4333,52.9133,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,9,38.7333,38.7333,61.2667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,10,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,11,76.8667,42.4967,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,12,71.4333,71.4333,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,13,79.0667,66.9467,20.9333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,14,95.4,95.4,4.6,1,2,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,15,68.2,61.04,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,16,76.8667,48.5134,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,17,39.2667,39.2667,60.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,18,71.4333,69.6266,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,19,71.4333,43.6567,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,20,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,21,43.2667,35.68,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,22,43.2667,33.7866,56.7333,0,2,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,23,43.2667,43.2667,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,24,68.2,46.0934,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,25,71.4333,50.87,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,26,48.4,48.4,51.6,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,27,71.4333,68.7633,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,28,48.0333,44.5833,51.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,no_gate,29,48.0,34.26,52.0,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,0,79.0667,72.8533,20.9333,1,2,2,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,1,76.8667,43.5333,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,2,79.0667,78.5167,20.9333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,3,71.4333,64.98,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,4,76.8667,46.3567,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,5,100.0,99.54,0.0,1,1,1,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,6,64.0333,59.6766,35.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,7,50.1,49.29,49.9,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,8,71.4333,52.9133,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,9,38.7333,38.7333,61.2667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,10,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,11,76.8667,42.4967,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,12,71.4333,71.4333,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,13,79.0667,66.9467,20.9333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,14,95.4,95.4,4.6,1,2,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,15,68.2,61.04,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,16,76.8667,48.5134,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,17,39.2667,39.2667,60.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,18,71.4333,69.6266,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,19,71.4333,43.6567,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,20,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,21,43.2667,35.68,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,22,32.7333,32.7333,67.2667,0,0,0,1,0,0.5,0
real_moleculenet_freesolv,gate_v1,23,43.2667,43.2667,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,24,68.2,46.0934,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,25,71.4333,50.87,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,26,48.4,48.4,51.6,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,27,71.4333,68.7633,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,28,48.0333,44.5833,51.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v1,29,48.0,34.26,52.0,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,0,79.0667,72.8533,20.9333,1,2,2,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,1,76.8667,43.5333,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,2,79.0667,78.5167,20.9333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,3,71.4333,64.98,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,4,76.8667,46.3567,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,5,100.0,99.54,0.0,1,1,1,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,6,64.0333,59.6766,35.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,7,50.1,49.29,49.9,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,8,71.4333,52.9133,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,9,38.7333,38.7333,61.2667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,10,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,11,76.8667,42.4967,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,12,71.4333,71.4333,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,13,79.0667,66.9467,20.9333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,14,95.4,95.4,4.6,1,2,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,15,68.2,61.04,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,16,76.8667,48.5134,23.1333,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,17,39.2667,39.2667,60.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,18,71.4333,69.6266,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,19,71.4333,43.6567,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,20,71.4333,69.09,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,21,43.2667,35.68,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,22,32.7333,32.7333,67.2667,0,0,0,1,0,0.5,0
real_moleculenet_freesolv,gate_v2,23,43.2667,43.2667,56.7333,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,24,68.2,46.0934,31.8,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,25,71.4333,50.87,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,26,48.4,48.4,51.6,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,27,71.4333,68.7633,28.5667,1,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,28,48.0333,44.5833,51.9667,0,0,0,0,0,0.5,0
real_moleculenet_freesolv,gate_v2,29,48.0,34.26,52.0,0,0,0,0,0,0.5,0
