dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,5,93.75,89.6875,0.0,1,5,2,0,5,29208,0.1997
real_moleculenet_lipophilicity,gp_ucb,6,85.25,82.775,8.5,0,0,0,0,0,0,0.1895
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,6,82.5,82.5,11.25,0,5,3,0,10,54018,0.1895
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,6,82.5,82.5,11.25,0,1,1,0,3,12582,0.1895
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,6,82.5,82.5,11.25,0,3,2,0,5,20965,0.1895
real_moleculenet_lipophilicity,gp_ucb,7,88.625,85.45,5.125,0,0,0,0,0,0,0.1921
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,7,88.625,84.9625,5.125,0,4,2,0,10,50392,0.1921
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,7,88.625,85.45,5.125,0,1,0,0,3,12582,0.1921
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,7,88.625,85.2,5.125,0,2,1,0,5,25276,0.1921
real_moleculenet_lipophilicity,gp_ucb,8,89.625,86.4125,4.125,0,0,0,0,0,0,0.1787
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,8,85.0,81.475,8.75,0,8,7,0,10,43089,0.1787
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,8,85.875,80.325,7.875,0,3,2,0,3,12582,0.1787
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,8,88.125,83.45,5.625,0,4,3,0,5,20965,0.1787
real_moleculenet_lipophilicity,gp_ucb,9,93.75,88.75,0.0,1,0,0,0,0,0,0.171
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,9,83.75,83.75,10.0,0,4,3,0,10,70945,0.171
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,9,93.75,88.75,0.0,1,0,0,0,3,12582,0.171
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,9,93.75,86.75,0.0,1,1,1,0,5,29262,0.171
real_moleculenet_lipophilicity,gp_ucb,10,86.25,86.25,7.5,0,0,0,0,0,0,0.171
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,10,86.25,86.25,7.5,0,5,3,0,10,61292,0.171
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,10,91.25,86.75,2.5,0,2,2,0,3,12582,0.171
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,10,86.25,86.25,7.5,0,3,2,0,5,20965,0.171
real_moleculenet_lipophilicity,gp_ucb,11,87.0,86.1,6.75,0,0,0,0,0,0,0.1416
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,11,86.0,86.0,7.75,0,3,2,0,10,62901,0.1416
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,11,87.0,86.3,6.75,0,1,1,0,3,12582,0.1416
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,11,86.0,86.0,7.75,0,2,1,0,5,28098,0.1416
real_moleculenet_lipophilicity,gp_ucb,12,87.125,86.5625,6.625,0,0,0,0,0,0,0.1725
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,12,88.625,88.3625,5.125,0,4,3,0,10,57869,0.1725
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,12,88.625,88.3625,5.125,0,1,0,0,3,12582,0.1725
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,12,88.625,88.3625,5.125,0,2,1,0,5,26015,0.1725
real_moleculenet_lipophilicity,gp_ucb,13,90.0,88.125,3.75,0,0,0,0,0,0,0.1917
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,13,93.75,88.7,0.0,1,3,2,0,10,71102,0.1917
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,13,90.0,88.125,3.75,0,0,0,0,3,12582,0.1917
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,13,83.75,83.75,10.0,0,2,2,0,5,29336,0.1917
real_moleculenet_lipophilicity,gp_ucb,14,89.875,89.275,3.875,0,0,0,0,0,0,0.1721
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,14,86.875,86.875,6.875,0,6,5,0,10,50802,0.1721
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,14,89.875,88.975,3.875,0,2,2,0,3,12582,0.1721
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,14,89.875,88.375,3.875,0,4,4,0,5,25869,0.1721
real_moleculenet_lipophilicity,gp_ucb,15,91.875,91.875,1.875,0,0,0,0,0,0,0.2114
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,15,91.875,91.875,1.875,0,5,5,0,10,63878,0.2114
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,15,91.875,91.875,1.875,0,2,2,0,3,12582,0.2114
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,15,91.875,91.875,1.875,0,3,3,0,5,26996,0.2114
real_moleculenet_lipophilicity,gp_ucb,16,89.625,86.4625,4.125,0,0,0,0,0,0,0.1908
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,16,92.5,87.5,1.25,0,5,1,0,10,65281,0.1908
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,16,80.0,80.0,13.75,0,3,0,0,3,12582,0.1908
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,16,92.5,87.5,1.25,0,5,1,0,5,25659,0.1908
real_moleculenet_lipophilicity,gp_ucb,17,84.75,83.775,9.0,0,0,0,0,0,0,0.1601
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,17,84.75,83.975,9.0,0,4,3,0,10,70623,0.1601
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,17,84.75,83.975,9.0,0,1,0,0,3,12582,0.1601
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,17,84.75,83.975,9.0,0,2,1,0,5,29304,0.1601
real_moleculenet_lipophilicity,gp_ucb,18,88.25,85.55,5.5,0,0,0,0,0,0,0.1841
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,18,90.0,86.9,3.75,0,9,6,0,10,69681,0.1841
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,18,88.25,85.4875,5.5,0,3,2,0,3,12582,0.1841
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,18,90.0,86.825,3.75,0,5,3,0,5,29133,0.1841
real_moleculenet_lipophilicity,gp_ucb,19,91.25,88.55,2.5,0,0,0,0,0,0,0.1656
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,19,88.25,88.25,5.5,0,5,3,0,10,41905,0.1656
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,19,91.25,88.55,2.5,0,0,0,0,3,12582,0.1656
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,19,88.25,88.25,5.5,0,2,1,0,5,20965,0.1656
real_moleculenet_lipophilicity,gp_ucb,20,88.75,81.6875,5.0,0,0,0,0,0,0,0.1622
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,20,93.75,87.8,0.0,1,8,2,0,10,71228,0.1622
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,20,87.5,85.75,6.25,0,3,0,0,3,12582,0.1622
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,20,85.875,85.175,7.875,0,5,2,0,5,29348,0.1622
real_moleculenet_lipophilicity,gp_ucb,21,91.875,89.95,1.875,0,0,0,0,0,0,0.1876
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,21,87.5,83.125,6.25,0,7,5,0,10,71228,0.1876
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,21,88.625,83.4625,5.125,0,3,3,0,3,12582,0.1876
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,21,88.625,83.4625,5.125,0,4,4,0,5,29348,0.1876
real_moleculenet_lipophilicity,gp_ucb,22,89.25,89.25,4.5,0,0,0,0,0,0,0.1737
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,22,91.875,91.875,1.875,0,7,4,1,10,70865,0.1737
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,22,91.875,91.875,1.875,0,2,1,0,3,12537,0.1737
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,22,91.875,91.875,1.875,0,4,2,0,5,29227,0.1737
real_moleculenet_lipophilicity,gp_ucb,23,77.5,76.6375,16.25,0,0,0,0,0,0,0.1604
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,23,87.375,82.8875,6.375,0,7,3,0,10,66266,0.1604
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,23,80.0,77.0,13.75,0,2,0,0,3,12582,0.1604
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,23,87.375,82.8875,6.375,0,4,0,0,5,24404,0.1604
real_moleculenet_lipophilicity,gp_ucb,24,88.625,86.925,5.125,0,0,0,0,0,0,0.2065
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,24,93.75,88.0625,0.0,1,7,4,0,10,71223,0.2065
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,24,91.25,88.4375,2.5,0,3,2,0,3,12582,0.2065
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,24,86.0,85.7,7.75,0,4,2,0,5,29346,0.2065
real_moleculenet_lipophilicity,gp_ucb,25,90.0,90.0,3.75,0,0,0,0,0,0,0.1812
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,25,90.0,90.0,3.75,0,7,5,0,10,71138,0.1812
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,25,90.0,90.0,3.75,0,2,0,0,3,12582,0.1812
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,25,90.0,90.0,3.75,0,4,2,0,5,29323,0.1812
real_moleculenet_lipophilicity,gp_ucb,26,87.5,87.5,6.25,0,0,0,0,0,0,0.1853
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,26,88.75,88.125,5.0,0,6,3,0,10,71223,0.1853
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,26,88.75,88.125,5.0,0,1,0,0,3,12582,0.1853
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,26,93.5,88.6,0.25,1,3,2,0,5,29346,0.1853
real_moleculenet_lipophilicity,gp_ucb,27,87.125,87.0375,6.625,0,0,0,0,0,0,0.1625
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,27,87.125,85.6625,6.625,0,7,3,0,10,70771,0.1625
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,27,87.125,85.6625,6.625,0,2,2,0,3,12582,0.1625
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,27,87.125,85.6625,6.625,0,3,2,0,5,29346,0.1625
real_moleculenet_lipophilicity,gp_ucb,28,91.25,84.225,2.5,0,0,0,0,0,0,0.1682
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,28,90.0,84.9,3.75,0,8,3,0,10,70903,0.1682
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,28,93.5,84.7875,0.25,1,2,0,0,3,12582,0.1682
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,28,89.625,85.1375,4.125,0,4,0,0,5,29174,0.1682
real_moleculenet_lipophilicity,gp_ucb,29,91.25,88.5375,2.5,0,0,0,0,0,0,0.2031
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,29,85.875,81.375,7.875,0,8,7,0,10,66414,0.2031
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,29,91.25,83.55,2.5,0,3,2,0,3,12582,0.2031
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,29,82.0,80.775,11.75,0,4,3,0,5,28649,0.2031
real_moleculenet_lipophilicity,gp_ucb,30,86.25,86.0,7.5,0,0,0,0,0,0,0.1741
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,30,88.0,86.625,5.75,0,5,4,0,10,66837,0.1741
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,30,86.25,85.875,7.5,0,2,2,0,3,12582,0.1741
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,30,86.25,85.75,7.5,0,3,3,0,5,27910,0.1741
real_moleculenet_lipophilicity,gp_ucb,31,91.875,86.7875,1.875,0,0,0,0,0,0,0.1605
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,31,91.875,91.0375,1.875,0,7,3,0,10,71224,0.1605
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,31,91.875,91.0375,1.875,0,3,1,0,3,12582,0.1605
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,31,91.875,91.0375,1.875,0,4,2,0,5,29347,0.1605
real_moleculenet_lipophilicity,gp_ucb,32,87.25,87.25,6.5,0,0,0,0,0,0,0.1857
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,32,93.5,88.625,0.25,1,6,4,0,10,71026,0.1857
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,32,87.25,87.25,6.5,0,1,0,0,3,12582,0.1857
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,32,93.75,90.625,0.0,1,2,0,0,5,29260,0.1857
real_moleculenet_lipophilicity,gp_ucb,33,82.25,78.625,11.5,0,0,0,0,0,0,0.1402
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,33,79.75,78.05,14.0,0,3,3,0,10,56477,0.1402
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,33,77.625,77.625,16.125,0,1,1,0,3,12582,0.1402
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,33,79.75,78.05,14.0,0,2,2,0,5,22878,0.1402
real_moleculenet_lipophilicity,gp_ucb,34,92.5,92.5,1.25,0,0,0,0,0,0,0.1441
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,34,93.75,92.625,0.0,1,4,1,0,10,71178,0.1441
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,34,92.5,92.5,1.25,0,0,0,0,3,12582,0.1441
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,34,92.5,92.5,1.25,0,1,1,0,5,29344,0.1441
real_moleculenet_lipophilicity,gp_ucb,35,90.0,89.5,3.75,0,0,0,0,0,0,0.1878
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,35,91.25,88.25,2.5,0,8,2,0,10,49985,0.1878
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,35,90.0,88.0,3.75,0,3,0,0,3,12582,0.1878
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,35,90.625,88.1875,3.125,0,5,0,0,5,21780,0.1878
real_moleculenet_lipophilicity,gp_ucb,36,86.25,86.25,7.5,0,0,0,0,0,0,0.1723
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,36,86.25,86.25,7.5,0,6,4,0,10,59853,0.1723
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,36,86.25,86.25,7.5,0,3,1,0,3,12582,0.1723
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,36,86.25,86.25,7.5,0,4,2,0,5,28188,0.1723
real_moleculenet_lipophilicity,gp_ucb,37,90.0,86.6875,3.75,0,0,0,0,0,0,0.206
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,37,83.375,83.375,10.375,0,8,2,0,10,64762,0.206
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,37,83.375,83.375,10.375,0,3,0,0,3,12582,0.206
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,37,85.25,83.75,8.5,0,5,1,0,5,28720,0.206
real_moleculenet_lipophilicity,gp_ucb,38,87.125,80.25,6.625,0,0,0,0,0,0,0.1803
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,38,82.25,79.8625,11.5,0,6,4,0,10,71223,0.1803
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,38,87.125,80.25,6.625,0,0,0,0,3,12582,0.1803
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,38,77.5,77.4875,16.25,0,2,1,0,5,29346,0.1803
real_moleculenet_lipophilicity,gp_ucb,39,93.75,89.2875,0.0,1,0,0,0,0,0,0.1732
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,39,81.5,80.675,12.25,0,7,5,0,10,70718,0.1732
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,39,81.5,80.675,12.25,0,3,3,0,3,12582,0.1732
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,39,81.5,80.675,12.25,0,4,3,0,5,28842,0.1732
real_moleculenet_lipophilicity,gp_ucb,40,82.5,80.1875,11.25,0,0,0,0,0,0,0.1458
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,40,93.75,85.8,0.0,1,10,5,0,10,71202,0.1458
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,40,90.0,87.05,3.75,0,3,1,0,3,12582,0.1458
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,40,85.875,84.225,7.875,0,5,1,0,5,29324,0.1458
real_moleculenet_lipophilicity,gp_ucb,41,83.75,83.75,10.0,0,0,0,0,0,0,0.1576
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,41,93.75,92.1,0.0,1,4,3,0,10,70469,0.1576
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,41,93.75,92.125,0.0,1,2,1,0,3,12582,0.1576
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,41,93.75,92.125,0.0,1,2,1,0,5,29304,0.1576
real_moleculenet_lipophilicity,gp_ucb,42,93.5,88.225,0.25,1,0,0,0,0,0,0.1893
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,42,91.875,87.4625,1.875,0,6,3,0,10,71035,0.1893
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,42,93.5,88.225,0.25,1,0,0,0,3,12582,0.1893
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,42,87.5,87.025,6.25,0,2,2,0,5,29302,0.1893
real_moleculenet_lipophilicity,gp_ucb,43,87.5,87.1,6.25,0,0,0,0,0,0,0.2375
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,43,88.625,87.1625,5.125,0,3,3,0,10,44433,0.2375
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,43,87.5,87.1,6.25,0,0,0,0,3,12582,0.2375
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,43,90.0,87.6,3.75,0,2,2,0,5,23110,0.2375
real_moleculenet_lipophilicity,gp_ucb,44,91.875,89.25,1.875,0,0,0,0,0,0,0.1638
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,44,93.75,91.75,0.0,1,5,1,0,10,57069,0.1638
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,44,87.5,87.5,6.25,0,2,0,0,3,12582,0.1638
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,44,93.5,91.7,0.25,1,4,1,0,5,25580,0.1638
real_moleculenet_lipophilicity,gp_ucb,45,91.875,87.475,1.875,0,0,0,0,0,0,0.184
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,45,91.25,89.125,2.5,0,8,3,0,10,59847,0.184
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,45,93.75,88.375,0.0,1,3,1,0,3,12582,0.184
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,45,91.25,89.125,2.5,0,4,1,0,5,24647,0.184
real_moleculenet_lipophilicity,gp_ucb,46,91.875,91.875,1.875,0,0,0,0,0,0,0.1633
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,46,91.875,91.875,1.875,0,5,3,0,10,71100,0.1633
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,46,91.875,91.875,1.875,0,2,0,0,3,12582,0.1633
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,46,91.875,91.875,1.875,0,3,1,0,5,29323,0.1633
real_moleculenet_lipophilicity,gp_ucb,47,84.75,84.75,9.0,0,0,0,0,0,0,0.1496
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,47,88.75,86.35,5.0,0,1,0,0,10,66603,0.1496
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,47,88.75,86.35,5.0,0,1,0,0,3,12582,0.1496
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,47,88.75,86.35,5.0,0,1,0,0,5,27313,0.1496
real_moleculenet_lipophilicity,gp_ucb,48,83.75,79.8375,10.0,0,0,0,0,0,0,0.1755
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,48,87.0,85.8625,6.75,0,7,6,0,10,71198,0.1755
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,48,88.25,86.7375,5.5,0,2,1,0,3,12582,0.1755
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,48,87.0,85.8625,6.75,0,3,2,0,5,29336,0.1755
real_moleculenet_lipophilicity,gp_ucb,49,84.125,83.825,9.625,0,0,0,0,0,0,0.1743
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_gate_v1,49,91.875,86.5625,1.875,0,8,4,0,10,58998,0.1743
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm3_gate_v1,49,81.25,81.25,12.5,0,3,3,0,3,12576,0.1743
real_moleculenet_lipophilicity,hybrid_value_prior_gp_ucb_warm5_gate_v1,49,81.25,81.25,12.5,0,4,4,0,5,25243,0.1743
