dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_moleculenet_freesolv,incumbent,15,68.2,61.04,31.8,0,0,0,0,0,0,0,0,192,0.1666,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,15,68.2,61.04,31.8,0,2,0,3,10,10502,0,0,192,0.1666,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,15,64.0333,51.4066,35.9667,0,1,0,0,10,57,0,0,192,0.1666,0.5,0
real_moleculenet_freesolv,no_care_random,16,75.8,41.6333,24.2,1,0,0,0,0,0,0,0,192,0.1525,0.5,0
real_moleculenet_freesolv,incumbent,16,76.8667,48.5134,23.1333,1,0,0,0,0,0,0,0,192,0.1525,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,16,76.8667,48.5134,23.1333,1,0,0,3,10,7725,0,0,192,0.1525,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,16,76.8667,48.5134,23.1333,1,0,0,2,10,395,0,0,192,0.1525,0.5,0
real_moleculenet_freesolv,no_care_random,17,48.7333,46.84,51.2667,0,0,0,0,0,0,0,0,192,0.1419,0.5,0
real_moleculenet_freesolv,incumbent,17,39.2667,39.2667,60.7333,0,0,0,0,0,0,0,0,192,0.1419,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,17,39.2667,39.2667,60.7333,0,5,4,3,10,7550,0,0,192,0.1419,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,17,39.2667,39.2667,60.7333,0,5,4,3,10,2257,0,0,192,0.1419,0.5,0
real_moleculenet_freesolv,no_care_random,18,85.0667,72.3867,14.9333,1,0,0,0,0,0,0,0,192,0.1423,0.5,0
real_moleculenet_freesolv,incumbent,18,71.4333,69.6266,28.5667,1,0,0,0,0,0,0,0,192,0.1423,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,18,71.4333,69.6266,28.5667,1,0,0,0,10,10106,0,0,192,0.1423,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,18,71.4333,69.6266,28.5667,1,0,0,0,7,280,0,0,192,0.1423,0.5,0
real_moleculenet_freesolv,no_care_random,19,37.2,37.2,62.8,0,0,0,0,0,0,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,incumbent,19,71.4333,43.6567,28.5667,1,0,0,0,0,0,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,19,71.4333,43.6567,28.5667,1,0,0,6,10,6215,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,19,71.4333,43.6567,28.5667,1,0,0,7,10,40,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,no_care_random,20,42.1667,40.9167,57.8333,0,0,0,0,0,0,0,0,192,0.1853,0.5,0
real_moleculenet_freesolv,incumbent,20,71.4333,69.09,28.5667,1,0,0,0,0,0,0,0,192,0.1853,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,20,71.4333,57.2567,28.5667,1,7,6,1,10,10135,0,0,192,0.1853,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,20,68.2,54.2667,31.8,0,6,5,0,10,371,0,0,192,0.1853,0.5,0
real_moleculenet_freesolv,no_care_random,21,46.1,45.68,53.9,0,0,0,0,0,0,0,0,192,0.196,0.5,0
real_moleculenet_freesolv,incumbent,21,43.2667,35.68,56.7333,0,0,0,0,0,0,0,0,192,0.196,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,21,43.2667,35.68,56.7333,0,0,0,3,10,7753,0,0,192,0.196,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,21,32.7333,32.7333,67.2667,0,10,10,0,10,135,0,0,192,0.196,0.5,0
real_moleculenet_freesolv,no_care_random,22,46.1,40.73,53.9,0,0,0,0,0,0,0,0,192,0.1211,0.5,0
real_moleculenet_freesolv,incumbent,22,32.7333,32.7333,67.2667,0,0,0,0,0,0,0,0,192,0.1211,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,22,32.7333,32.7333,67.2667,0,0,0,2,10,6829,0,0,192,0.1211,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,22,32.7333,32.7333,67.2667,0,0,0,3,10,461,0,0,192,0.1211,0.5,0
real_moleculenet_freesolv,no_care_random,23,49.0333,46.15,50.9667,0,0,0,0,0,0,0,0,192,0.1173,0.5,0
real_moleculenet_freesolv,incumbent,23,43.2667,43.2667,56.7333,0,0,0,0,0,0,0,0,192,0.1173,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,23,43.2667,43.2667,56.7333,0,0,0,6,10,6033,0,0,192,0.1173,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,23,43.2667,43.2667,56.7333,0,0,0,0,0,0,0,0,192,0.1173,0.5,0
real_moleculenet_freesolv,no_care_random,24,76.8667,50.87,23.1333,1,0,0,0,0,0,0,0,192,0.1348,0.5,0
real_moleculenet_freesolv,incumbent,24,68.2,46.0934,31.8,0,0,0,0,0,0,0,0,192,0.1348,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,24,68.2,48.8567,31.8,0,3,3,2,10,8254,0,0,192,0.1348,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,24,75.8,50.8434,24.2,1,1,0,3,10,215,0,0,192,0.1348,0.5,0
real_moleculenet_freesolv,no_care_random,25,41.6667,38.5333,58.3333,0,0,0,0,0,0,0,0,192,0.1255,0.5,0
real_moleculenet_freesolv,incumbent,25,71.4333,50.87,28.5667,1,0,0,0,0,0,0,0,192,0.1255,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,25,71.4333,50.87,28.5667,1,1,1,3,10,9612,0,0,192,0.1255,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,25,71.4333,50.87,28.5667,1,0,0,0,2,75,0,0,192,0.1255,0.5,0
real_moleculenet_freesolv,no_care_random,26,48.4,48.4,51.6,0,0,0,0,0,0,0,0,192,0.1277,0.5,0
real_moleculenet_freesolv,incumbent,26,48.4,48.4,51.6,0,0,0,0,0,0,0,0,192,0.1277,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,26,48.4,48.4,51.6,0,0,0,6,10,6325,0,0,192,0.1277,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,26,48.4,48.4,51.6,0,0,0,0,0,0,0,0,192,0.1277,0.5,0
real_moleculenet_freesolv,no_care_random,27,59.1333,45.75,40.8667,0,0,0,0,0,0,0,0,192,0.1121,0.5,0
real_moleculenet_freesolv,incumbent,27,71.4333,68.7633,28.5667,1,0,0,0,0,0,0,0,192,0.1121,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,27,71.4333,68.7633,28.5667,1,0,0,0,10,10622,0,0,192,0.1121,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,27,71.4333,68.7633,28.5667,1,0,0,0,10,20,0,0,192,0.1121,0.5,0
real_moleculenet_freesolv,no_care_random,28,50.2667,48.4467,49.7333,0,0,0,0,0,0,0,0,192,0.1691,0.5,0
real_moleculenet_freesolv,incumbent,28,48.0333,44.5833,51.9667,0,0,0,0,0,0,0,0,192,0.1691,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,28,44.2,44.2,55.8,0,1,1,4,10,9751,0,0,192,0.1691,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,28,44.2,44.2,55.8,0,1,1,0,10,409,0,0,192,0.1691,0.5,0
real_moleculenet_freesolv,no_care_random,29,45.3667,42.1934,54.6333,0,0,0,0,0,0,0,0,192,0.0865,0.5,0
real_moleculenet_freesolv,incumbent,29,48.0,34.26,52.0,0,0,0,0,0,0,0,0,192,0.0865,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,29,48.0,34.26,52.0,0,2,0,7,10,7662,0,0,192,0.0865,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,29,48.0,34.26,52.0,0,0,0,9,10,390,0,0,192,0.0865,0.5,0
real_moleculenet_freesolv,no_care_random,30,47.3333,47.3333,52.6667,0,0,0,0,0,0,0,0,192,0.1518,0.5,0
real_moleculenet_freesolv,incumbent,30,59.1333,57.9533,40.8667,0,0,0,0,0,0,0,0,192,0.1518,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,30,71.4333,66.5633,28.5667,1,2,1,2,10,10602,0,0,192,0.1518,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,30,59.1333,57.9533,40.8667,0,1,1,4,10,276,0,0,192,0.1518,0.5,0
real_moleculenet_freesolv,no_care_random,31,35.2,34.7133,64.8,0,0,0,0,0,0,0,0,192,0.1218,0.5,0
real_moleculenet_freesolv,incumbent,31,50.1,40.3367,49.9,0,0,0,0,0,0,0,0,192,0.1218,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,31,71.4333,42.7633,28.5667,1,1,0,5,10,10106,0,0,192,0.1218,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,31,50.1,40.3367,49.9,0,0,0,3,10,3060,0,0,192,0.1218,0.5,0
real_moleculenet_freesolv,no_care_random,32,48.7667,48.7667,51.2333,0,0,0,0,0,0,0,0,192,0.0845,0.5,0
real_moleculenet_freesolv,incumbent,32,76.8667,54.3867,23.1333,1,0,0,0,0,0,0,0,192,0.0845,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,32,76.8667,54.3867,23.1333,1,0,0,1,10,10215,0,0,192,0.0845,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,32,76.8667,54.3867,23.1333,1,0,0,0,0,0,0,0,192,0.0845,0.5,0
real_moleculenet_freesolv,no_care_random,33,52.1333,52.1333,47.8667,0,0,0,0,0,0,0,0,192,0.1141,0.5,0
real_moleculenet_freesolv,incumbent,33,68.2,61.7733,31.8,0,0,0,0,0,0,0,0,192,0.1141,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,33,71.4333,65.6433,28.5667,1,2,1,3,10,10666,0,0,192,0.1141,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,33,68.2,61.7733,31.8,0,0,0,6,10,161,0,0,192,0.1141,0.5,0
real_moleculenet_freesolv,no_care_random,34,59.1333,59.1333,40.8667,0,0,0,0,0,0,0,0,192,0.0864,0.5,0
real_moleculenet_freesolv,incumbent,34,71.4333,70.2033,28.5667,1,0,0,0,0,0,0,0,192,0.0864,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,34,71.4333,70.2033,28.5667,1,0,0,1,10,10596,0,0,192,0.0864,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,34,71.4333,70.2033,28.5667,1,0,0,1,10,2150,0,0,192,0.0864,0.5,0
real_moleculenet_freesolv,no_care_random,35,49.4,49.4,50.6,0,0,0,0,0,0,0,0,192,0.0981,0.5,0
real_moleculenet_freesolv,incumbent,35,79.0667,64.3333,20.9333,1,0,0,0,0,0,0,0,192,0.0981,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,35,79.0667,64.3333,20.9333,1,0,0,1,10,9683,0,0,192,0.0981,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,35,79.0667,64.3333,20.9333,1,0,0,0,10,2293,0,0,192,0.0981,0.5,0
real_moleculenet_freesolv,no_care_random,36,39.6,35.94,60.4,0,0,0,0,0,0,0,0,192,0.1893,0.5,0
real_moleculenet_freesolv,incumbent,36,76.8667,47.6667,23.1333,1,0,0,0,0,0,0,0,192,0.1893,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,36,76.8667,47.6667,23.1333,1,0,0,3,10,9989,0,0,192,0.1893,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,36,76.8667,44.3067,23.1333,1,1,1,2,10,351,0,0,192,0.1893,0.5,0
real_moleculenet_freesolv,no_care_random,37,100.0,100.0,0.0,1,0,0,0,0,0,0,0,192,0.122,0.5,0
real_moleculenet_freesolv,incumbent,37,100.0,100.0,0.0,1,0,0,0,0,0,0,0,192,0.122,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,37,100.0,100.0,0.0,1,2,0,0,10,10405,0,0,192,0.122,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,37,100.0,100.0,0.0,1,1,1,0,10,255,0,0,192,0.122,0.5,0
real_moleculenet_freesolv,no_care_random,38,49.5333,49.5333,50.4667,0,0,0,0,0,0,0,0,192,0.0985,0.5,0
real_moleculenet_freesolv,incumbent,38,79.0667,67.34,20.9333,1,0,0,0,0,0,0,0,192,0.0985,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,38,79.0667,67.34,20.9333,1,0,0,3,10,9442,0,0,192,0.0985,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,38,79.0667,67.34,20.9333,1,0,0,0,10,30,0,0,192,0.0985,0.5,0
real_moleculenet_freesolv,no_care_random,39,59.1333,59.1333,40.8667,0,0,0,0,0,0,0,0,192,0.0726,0.5,0
real_moleculenet_freesolv,incumbent,39,68.2,64.5733,31.8,0,0,0,0,0,0,0,0,192,0.0726,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,39,68.2,63.6667,31.8,0,1,1,1,10,9730,0,0,192,0.0726,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,39,68.2,64.5733,31.8,0,0,0,0,10,30,0,0,192,0.0726,0.5,0
real_moleculenet_freesolv,no_care_random,40,49.8,47.1467,50.2,0,0,0,0,0,0,0,0,192,0.1256,0.5,0
real_moleculenet_freesolv,incumbent,40,43.2667,40.1733,56.7333,0,0,0,0,0,0,0,0,192,0.1256,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,40,43.2667,36.3066,56.7333,0,1,0,4,10,9167,0,0,192,0.1256,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,40,35.5333,35.5333,64.4667,0,5,4,3,10,244,0,0,192,0.1256,0.5,0
real_moleculenet_freesolv,no_care_random,41,41.6667,39.6467,58.3333,0,0,0,0,0,0,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,incumbent,41,71.4333,69.09,28.5667,1,0,0,0,0,0,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,41,71.4333,69.09,28.5667,1,0,0,0,10,10632,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,41,71.4333,69.09,28.5667,1,0,0,0,10,204,0,0,192,0.155,0.5,0
real_moleculenet_freesolv,no_care_random,42,49.8,42.5166,50.2,0,0,0,0,0,0,0,0,192,0.197,0.5,0
real_moleculenet_freesolv,incumbent,42,71.4333,65.47,28.5667,1,0,0,0,0,0,0,0,192,0.197,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,42,35.2333,35.2333,64.7667,0,10,7,0,10,8371,0,0,192,0.197,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,42,35.2333,35.2333,64.7667,0,10,7,0,10,125,0,0,192,0.197,0.5,0
real_moleculenet_freesolv,no_care_random,43,85.0667,85.0667,14.9333,1,0,0,0,0,0,0,0,192,0.1486,0.5,0
real_moleculenet_freesolv,incumbent,43,85.0667,85.0667,14.9333,1,0,0,0,0,0,0,0,192,0.1486,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,43,85.0667,85.0667,14.9333,1,0,0,3,10,10405,0,0,192,0.1486,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,43,85.0667,85.0667,14.9333,1,3,2,2,10,553,0,0,192,0.1486,0.5,0
real_moleculenet_freesolv,no_care_random,44,95.4,71.65,4.6,1,0,0,0,0,0,0,0,192,0.117,0.5,0
real_moleculenet_freesolv,incumbent,44,79.0667,70.2033,20.9333,1,0,0,0,0,0,0,0,192,0.117,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,44,79.0667,70.2033,20.9333,1,0,0,0,10,10682,0,0,192,0.117,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,44,79.0667,70.2033,20.9333,1,0,0,0,10,647,0,0,192,0.117,0.5,0
real_moleculenet_freesolv,no_care_random,45,69.4333,69.4333,30.5667,1,0,0,0,0,0,0,0,192,0.1686,0.5,0
real_moleculenet_freesolv,incumbent,45,43.2667,38.6267,56.7333,0,0,0,0,0,0,0,0,192,0.1686,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,45,43.2667,38.6267,56.7333,0,0,0,3,10,9166,0,0,192,0.1686,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,45,35.5333,35.5333,64.4667,0,4,3,3,10,374,0,0,192,0.1686,0.5,0
real_moleculenet_freesolv,no_care_random,46,44.2,39.3967,55.8,0,0,0,0,0,0,0,0,192,0.1019,0.5,0
real_moleculenet_freesolv,incumbent,46,43.2667,37.7067,56.7333,0,0,0,0,0,0,0,0,192,0.1019,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,46,35.5333,35.3866,64.4667,0,3,2,3,10,5869,0,0,192,0.1019,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,46,35.5333,35.3866,64.4667,0,4,2,3,10,1779,0,0,192,0.1019,0.5,0
real_moleculenet_freesolv,no_care_random,47,52.1333,51.7933,47.8667,0,0,0,0,0,0,0,0,192,0.1057,0.5,0
real_moleculenet_freesolv,incumbent,47,79.0667,73.1667,20.9333,1,0,0,0,0,0,0,0,192,0.1057,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,47,79.0667,73.1667,20.9333,1,1,0,2,10,10728,0,0,192,0.1057,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,47,79.0667,73.1667,20.9333,1,0,0,2,10,1770,0,0,192,0.1057,0.5,0
real_moleculenet_freesolv,no_care_random,48,42.2,42.2,57.8,0,0,0,0,0,0,0,0,192,0.1581,0.5,0
real_moleculenet_freesolv,incumbent,48,71.4333,65.5866,28.5667,1,0,0,0,0,0,0,0,192,0.1581,0.5,0
real_moleculenet_freesolv,transfer_value_prior_gate_v1,48,71.4333,65.5866,28.5667,1,3,2,1,10,9985,0,0,192,0.1581,0.5,0
real_moleculenet_freesolv,transfer_value_prior_strict_gate_v1,48,71.4333,65.5866,28.5667,1,0,0,0,10,438,0,0,192,0.1581,0.5,0
real_moleculenet_freesolv,no_care_random,49,50.5667,48.3734,49.4333,0,0,0,0,0,0,0,0,192,0.1148,0.5,0
real_moleculenet_freesolv,incumbent,49,79.0667,68.37,20.9333,1,0,0,0,0,0,0,0,192,0.1148,0.5,0
