dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_moleculenet_lipophilicity,random,8,82.5,82.5,11.25,0
real_moleculenet_lipophilicity,group_only,8,83.5,81.3375,10.25,0
real_moleculenet_lipophilicity,factor_only,8,90.0,89.425,3.75,0
real_moleculenet_lipophilicity,factor_ucb,8,88.25,82.85,5.5,0
real_moleculenet_lipophilicity,no_condition_prior,8,88.25,82.85,5.5,0
real_moleculenet_lipophilicity,public_incumbent,8,85.0,80.5125,8.75,0
real_moleculenet_lipophilicity,random,9,90.0,88.125,3.75,0
real_moleculenet_lipophilicity,group_only,9,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,factor_only,9,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,factor_ucb,9,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,no_condition_prior,9,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,public_incumbent,9,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,random,10,90.5,88.9,3.25,0
real_moleculenet_lipophilicity,group_only,10,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,factor_only,10,89.375,87.8125,4.375,0
real_moleculenet_lipophilicity,factor_ucb,10,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,no_condition_prior,10,89.375,87.5,4.375,0
real_moleculenet_lipophilicity,public_incumbent,10,87.25,87.05,6.5,0
real_moleculenet_lipophilicity,random,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,group_only,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,factor_only,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,factor_ucb,11,91.25,88.1,2.5,0
real_moleculenet_lipophilicity,no_condition_prior,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,public_incumbent,11,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,random,12,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,group_only,12,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,factor_only,12,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,factor_ucb,12,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,no_condition_prior,12,86.0,86.0,7.75,0
real_moleculenet_lipophilicity,public_incumbent,12,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,random,13,89.125,84.825,4.625,0
real_moleculenet_lipophilicity,group_only,13,85.625,84.875,8.125,0
real_moleculenet_lipophilicity,factor_only,13,86.25,84.5,7.5,0
real_moleculenet_lipophilicity,factor_ucb,13,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,no_condition_prior,13,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,public_incumbent,13,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,random,14,86.875,86.875,6.875,0
real_moleculenet_lipophilicity,group_only,14,86.875,86.875,6.875,0
real_moleculenet_lipophilicity,factor_only,14,86.875,86.875,6.875,0
real_moleculenet_lipophilicity,factor_ucb,14,86.875,86.875,6.875,0
real_moleculenet_lipophilicity,no_condition_prior,14,86.875,86.875,6.875,0
real_moleculenet_lipophilicity,public_incumbent,14,86.875,86.875,6.875,0
real_moleculenet_lipophilicity,random,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,group_only,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,factor_only,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,factor_ucb,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,no_condition_prior,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,public_incumbent,15,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,random,16,80.0,80.0,13.75,0
real_moleculenet_lipophilicity,group_only,16,85.625,83.9375,8.125,0
real_moleculenet_lipophilicity,factor_only,16,82.75,80.55,11.0,0
real_moleculenet_lipophilicity,factor_ucb,16,80.0,80.0,13.75,0
real_moleculenet_lipophilicity,no_condition_prior,16,80.0,80.0,13.75,0
real_moleculenet_lipophilicity,public_incumbent,16,82.375,80.7125,11.375,0
real_moleculenet_lipophilicity,random,17,80.25,78.85,13.5,0
real_moleculenet_lipophilicity,group_only,17,83.5,81.6125,10.25,0
real_moleculenet_lipophilicity,factor_only,17,91.25,87.5,2.5,0
real_moleculenet_lipophilicity,factor_ucb,17,91.25,83.75,2.5,0
real_moleculenet_lipophilicity,no_condition_prior,17,91.25,83.75,2.5,0
real_moleculenet_lipophilicity,public_incumbent,17,84.25,81.575,9.5,0
real_moleculenet_lipophilicity,random,18,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,group_only,18,83.5,82.225,10.25,0
real_moleculenet_lipophilicity,factor_only,18,77.875,77.125,15.875,0
real_moleculenet_lipophilicity,factor_ucb,18,83.375,81.35,10.375,0
real_moleculenet_lipophilicity,no_condition_prior,18,85.625,78.75,8.125,0
real_moleculenet_lipophilicity,public_incumbent,18,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,random,19,88.25,88.25,5.5,0
real_moleculenet_lipophilicity,group_only,19,88.25,88.25,5.5,0
real_moleculenet_lipophilicity,factor_only,19,88.25,88.25,5.5,0
real_moleculenet_lipophilicity,factor_ucb,19,88.25,88.25,5.5,0
real_moleculenet_lipophilicity,no_condition_prior,19,88.25,88.25,5.5,0
real_moleculenet_lipophilicity,public_incumbent,19,88.25,88.25,5.5,0
real_moleculenet_lipophilicity,random,20,81.5,79.25,12.25,0
real_moleculenet_lipophilicity,group_only,20,91.25,79.575,2.5,0
real_moleculenet_lipophilicity,factor_only,20,86.25,84.9625,7.5,0
real_moleculenet_lipophilicity,factor_ucb,20,83.5,82.55,10.25,0
real_moleculenet_lipophilicity,no_condition_prior,20,83.5,82.55,10.25,0
real_moleculenet_lipophilicity,public_incumbent,20,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,random,21,80.0,79.3,13.75,0
real_moleculenet_lipophilicity,group_only,21,91.25,79.35,2.5,0
real_moleculenet_lipophilicity,factor_only,21,86.25,86.1875,7.5,0
real_moleculenet_lipophilicity,factor_ucb,21,86.25,86.1875,7.5,0
real_moleculenet_lipophilicity,no_condition_prior,21,86.25,86.1875,7.5,0
real_moleculenet_lipophilicity,public_incumbent,21,83.875,77.125,9.875,0
real_moleculenet_lipophilicity,random,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,group_only,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,factor_only,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,factor_ucb,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,no_condition_prior,22,89.25,89.25,4.5,0
real_moleculenet_lipophilicity,public_incumbent,22,92.5,89.575,1.25,0
real_moleculenet_lipophilicity,random,23,93.75,90.25,0.0,1
real_moleculenet_lipophilicity,group_only,23,85.625,80.9375,8.125,0
real_moleculenet_lipophilicity,factor_only,23,86.5,85.475,7.25,0
real_moleculenet_lipophilicity,factor_ucb,23,86.125,83.1625,7.625,0
real_moleculenet_lipophilicity,no_condition_prior,23,87.25,78.825,6.5,0
real_moleculenet_lipophilicity,public_incumbent,23,87.25,82.9,6.5,0
real_moleculenet_lipophilicity,random,24,87.375,81.775,6.375,0
real_moleculenet_lipophilicity,group_only,24,83.5,83.1625,10.25,0
real_moleculenet_lipophilicity,factor_only,24,93.75,83.325,0.0,1
real_moleculenet_lipophilicity,factor_ucb,24,93.75,83.325,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,24,93.75,83.325,0.0,1
real_moleculenet_lipophilicity,public_incumbent,24,84.0,81.55,9.75,0
real_moleculenet_lipophilicity,random,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,group_only,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,factor_only,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,factor_ucb,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,no_condition_prior,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,public_incumbent,25,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,random,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,group_only,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,factor_only,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,factor_ucb,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,no_condition_prior,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,public_incumbent,26,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,random,27,78.625,78.625,15.125,0
real_moleculenet_lipophilicity,group_only,27,83.5,81.55,10.25,0
real_moleculenet_lipophilicity,factor_only,27,88.0,84.0375,5.75,0
real_moleculenet_lipophilicity,factor_ucb,27,88.0,84.0375,5.75,0
real_moleculenet_lipophilicity,no_condition_prior,27,88.0,84.0375,5.75,0
real_moleculenet_lipophilicity,public_incumbent,27,86.875,80.275,6.875,0
real_moleculenet_lipophilicity,random,28,86.875,83.2625,6.875,0
real_moleculenet_lipophilicity,group_only,28,85.625,82.1875,8.125,0
real_moleculenet_lipophilicity,factor_only,28,89.5,88.3125,4.25,0
real_moleculenet_lipophilicity,factor_ucb,28,89.5,88.3125,4.25,0
real_moleculenet_lipophilicity,no_condition_prior,28,89.5,88.3125,4.25,0
real_moleculenet_lipophilicity,public_incumbent,28,83.125,82.025,10.625,0
real_moleculenet_lipophilicity,random,29,80.25,80.25,13.5,0
real_moleculenet_lipophilicity,group_only,29,85.625,84.0125,8.125,0
real_moleculenet_lipophilicity,factor_only,29,82.375,81.3125,11.375,0
real_moleculenet_lipophilicity,factor_ucb,29,85.0,83.1,8.75,0
real_moleculenet_lipophilicity,no_condition_prior,29,84.25,83.05,9.5,0
real_moleculenet_lipophilicity,public_incumbent,29,91.25,84.35,2.5,0
real_moleculenet_lipophilicity,random,30,85.5,85.45,8.25,0
real_moleculenet_lipophilicity,group_only,30,85.625,85.125,8.125,0
real_moleculenet_lipophilicity,factor_only,30,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,factor_ucb,30,93.75,93.75,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,30,87.75,85.275,6.0,0
real_moleculenet_lipophilicity,public_incumbent,30,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,random,31,83.5,83.5,10.25,0
real_moleculenet_lipophilicity,group_only,31,83.5,83.5,10.25,0
real_moleculenet_lipophilicity,factor_only,31,83.5,83.5,10.25,0
real_moleculenet_lipophilicity,factor_ucb,31,83.5,83.5,10.25,0
real_moleculenet_lipophilicity,no_condition_prior,31,83.5,83.5,10.25,0
real_moleculenet_lipophilicity,public_incumbent,31,91.625,90.15,2.125,0
real_moleculenet_lipophilicity,random,32,87.25,87.25,6.5,0
real_moleculenet_lipophilicity,group_only,32,87.25,87.25,6.5,0
real_moleculenet_lipophilicity,factor_only,32,90.0,88.35,3.75,0
real_moleculenet_lipophilicity,factor_ucb,32,93.75,93.75,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,32,90.0,88.35,3.75,0
real_moleculenet_lipophilicity,public_incumbent,32,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,random,33,85.75,83.75,8.0,0
real_moleculenet_lipophilicity,group_only,33,85.625,84.025,8.125,0
real_moleculenet_lipophilicity,factor_only,33,78.625,78.35,15.125,0
real_moleculenet_lipophilicity,factor_ucb,33,78.625,78.35,15.125,0
real_moleculenet_lipophilicity,no_condition_prior,33,78.625,78.35,15.125,0
real_moleculenet_lipophilicity,public_incumbent,33,87.125,84.15,6.625,0
real_moleculenet_lipophilicity,random,34,92.625,92.525,1.125,0
real_moleculenet_lipophilicity,group_only,34,92.5,92.5,1.25,0
real_moleculenet_lipophilicity,factor_only,34,93.75,92.875,0.0,1
real_moleculenet_lipophilicity,factor_ucb,34,93.75,93.75,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,34,92.5,92.5,1.25,0
real_moleculenet_lipophilicity,public_incumbent,34,93.75,93.625,0.0,1
real_moleculenet_lipophilicity,random,35,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,group_only,35,85.625,85.125,8.125,0
real_moleculenet_lipophilicity,factor_only,35,85.875,85.525,7.875,0
real_moleculenet_lipophilicity,factor_ucb,35,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,no_condition_prior,35,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,public_incumbent,35,90.0,90.0,3.75,0
real_moleculenet_lipophilicity,random,36,87.125,87.125,6.625,0
real_moleculenet_lipophilicity,group_only,36,86.25,86.25,7.5,0
real_moleculenet_lipophilicity,factor_only,36,93.75,88.5,0.0,1
real_moleculenet_lipophilicity,factor_ucb,36,93.75,93.0,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,36,93.75,93.0,0.0,1
real_moleculenet_lipophilicity,public_incumbent,36,88.125,87.1875,5.625,0
real_moleculenet_lipophilicity,random,37,83.375,83.375,10.375,0
real_moleculenet_lipophilicity,group_only,37,83.5,83.4625,10.25,0
real_moleculenet_lipophilicity,factor_only,37,83.375,83.375,10.375,0
real_moleculenet_lipophilicity,factor_ucb,37,93.75,88.5625,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,37,93.75,89.6,0.0,1
real_moleculenet_lipophilicity,public_incumbent,37,90.0,88.675,3.75,0
real_moleculenet_lipophilicity,random,38,88.25,78.475,5.5,0
real_moleculenet_lipophilicity,group_only,38,91.25,80.2125,2.5,0
real_moleculenet_lipophilicity,factor_only,38,86.25,84.0,7.5,0
real_moleculenet_lipophilicity,factor_ucb,38,90.625,90.625,3.125,0
real_moleculenet_lipophilicity,no_condition_prior,38,90.625,90.625,3.125,0
real_moleculenet_lipophilicity,public_incumbent,38,87.375,86.1,6.375,0
real_moleculenet_lipophilicity,random,39,85.125,81.9375,8.625,0
real_moleculenet_lipophilicity,group_only,39,85.625,81.55,8.125,0
real_moleculenet_lipophilicity,factor_only,39,87.5,87.0,6.25,0
real_moleculenet_lipophilicity,factor_ucb,39,83.125,82.25,10.625,0
real_moleculenet_lipophilicity,no_condition_prior,39,83.125,82.25,10.625,0
real_moleculenet_lipophilicity,public_incumbent,39,84.25,82.325,9.5,0
real_moleculenet_lipophilicity,random,40,89.25,76.1875,4.5,0
real_moleculenet_lipophilicity,group_only,40,83.5,82.9125,10.25,0
real_moleculenet_lipophilicity,factor_only,40,91.25,86.925,2.5,0
real_moleculenet_lipophilicity,factor_ucb,40,91.25,86.925,2.5,0
real_moleculenet_lipophilicity,no_condition_prior,40,91.25,86.925,2.5,0
real_moleculenet_lipophilicity,public_incumbent,40,82.5,79.725,11.25,0
real_moleculenet_lipophilicity,random,41,86.25,78.75,7.5,0
real_moleculenet_lipophilicity,group_only,41,85.625,79.875,8.125,0
real_moleculenet_lipophilicity,factor_only,41,89.625,81.5,4.125,0
real_moleculenet_lipophilicity,factor_ucb,41,82.25,82.25,11.5,0
real_moleculenet_lipophilicity,no_condition_prior,41,82.25,82.25,11.5,0
real_moleculenet_lipophilicity,public_incumbent,41,82.5,81.0,11.25,0
real_moleculenet_lipophilicity,random,42,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,group_only,42,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,factor_only,42,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,factor_ucb,42,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,no_condition_prior,42,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,public_incumbent,42,85.125,85.125,8.625,0
real_moleculenet_lipophilicity,random,43,92.875,91.125,0.875,0
real_moleculenet_lipophilicity,group_only,43,87.0,87.0,6.75,0
real_moleculenet_lipophilicity,factor_only,43,87.0,87.0,6.75,0
real_moleculenet_lipophilicity,factor_ucb,43,93.75,88.35,0.0,1
real_moleculenet_lipophilicity,no_condition_prior,43,93.75,88.35,0.0,1
real_moleculenet_lipophilicity,public_incumbent,43,91.25,88.275,2.5,0
real_moleculenet_lipophilicity,random,44,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,group_only,44,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,factor_only,44,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,factor_ucb,44,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,no_condition_prior,44,87.5,87.5,6.25,0
real_moleculenet_lipophilicity,public_incumbent,44,93.75,93.125,0.0,1
real_moleculenet_lipophilicity,random,45,81.375,80.325,12.375,0
real_moleculenet_lipophilicity,group_only,45,85.625,82.875,8.125,0
real_moleculenet_lipophilicity,factor_only,45,89.625,80.5875,4.125,0
real_moleculenet_lipophilicity,factor_ucb,45,88.625,85.4375,5.125,0
real_moleculenet_lipophilicity,no_condition_prior,45,88.625,85.4375,5.125,0
real_moleculenet_lipophilicity,public_incumbent,45,86.875,86.0625,6.875,0
real_moleculenet_lipophilicity,random,46,78.0,78.0,15.75,0
real_moleculenet_lipophilicity,group_only,46,83.5,82.95,10.25,0
real_moleculenet_lipophilicity,factor_only,46,91.25,86.35,2.5,0
real_moleculenet_lipophilicity,factor_ucb,46,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,no_condition_prior,46,85.0,85.0,8.75,0
real_moleculenet_lipophilicity,public_incumbent,46,83.75,81.8,10.0,0
real_moleculenet_lipophilicity,random,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,group_only,47,85.625,85.3625,8.125,0
real_moleculenet_lipophilicity,factor_only,47,91.875,89.7375,1.875,0
real_moleculenet_lipophilicity,factor_ucb,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,no_condition_prior,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,public_incumbent,47,88.125,86.4375,5.625,0
real_moleculenet_lipophilicity,random,48,90.625,86.125,3.125,0
real_moleculenet_lipophilicity,group_only,48,91.25,80.0625,2.5,0
real_moleculenet_lipophilicity,factor_only,48,88.75,80.0,5.0,0
real_moleculenet_lipophilicity,factor_ucb,48,88.75,80.0,5.0,0
real_moleculenet_lipophilicity,no_condition_prior,48,88.75,80.0,5.0,0
real_moleculenet_lipophilicity,public_incumbent,48,88.75,77.5,5.0,0
real_moleculenet_lipophilicity,random,49,81.25,81.25,12.5,0
real_moleculenet_lipophilicity,group_only,49,83.5,82.825,10.25,0
real_moleculenet_lipophilicity,factor_only,49,82.5,81.375,11.25,0
real_moleculenet_lipophilicity,factor_ucb,49,82.5,81.375,11.25,0
real_moleculenet_lipophilicity,no_condition_prior,49,82.5,81.375,11.25,0
real_moleculenet_lipophilicity,public_incumbent,49,82.0,81.55,11.75,0
