run_label,mode,seed,round_index,observed_count,selected_by,gate_authorized,gate_reason,revealed_value,best_so_far,llm_called,parse_error,applied_spec_count,rejected_spec_count,max_abs_adjustment,applied_specs,rejected_reasons
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,2,6,11,incumbent,False,challenger_matches_incumbent,46.7621,75.2915,,False,3,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,2,7,12,incumbent,False,challenger_matches_incumbent,79.7398,79.7398,,False,3,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,2,8,13,incumbent,False,challenger_matches_incumbent,86.4129,86.4129,,False,3,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,2,9,14,incumbent,False,challenger_matches_incumbent,80.0277,86.4129,,False,3,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,0,5,incumbent,False,challenger_matches_incumbent,49.4049,74.3952,,False,0,0,0.0,,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,1,6,incumbent,False,challenger_matches_incumbent,84.4027,84.4027,,False,0,0,0.0,,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,2,7,incumbent,False,challenger_matches_incumbent,68.5749,84.4027,,False,0,0,0.0,,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,3,8,incumbent,False,challenger_matches_incumbent,64.6676,84.4027,,False,3,0,0.0,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,4,9,incumbent,False,challenger_matches_incumbent,25.9397,84.4027,,False,3,0,0.0,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,5,10,incumbent,False,challenger_matches_incumbent,26.3919,84.4027,,False,3,0,0.0,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,6,11,incumbent,False,challenger_matches_incumbent,74.5113,84.4027,,False,3,0,0.0,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,7,12,incumbent,False,challenger_matches_incumbent,74.0474,84.4027,,False,3,0,0.044222,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,8,13,incumbent,False,llm_audit_rejected_challenger,32.8898,84.4027,,False,3,0,0.046971,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,3,9,14,incumbent,False,challenger_matches_incumbent,62.0819,84.4027,,False,3,0,0.0,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,0,5,incumbent,False,challenger_matches_incumbent,15.2207,61.6889,,False,0,0,0.0,,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,1,6,incumbent,False,challenger_matches_incumbent,52.3137,61.6889,,False,0,0,0.0,,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,2,7,incumbent,False,challenger_matches_incumbent,93.0289,93.0289,,False,0,0,0.0,,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,3,8,incumbent,False,challenger_matches_incumbent,91.4851,93.0289,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,4,9,incumbent,False,challenger_matches_incumbent,93.4211,93.4211,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,5,10,incumbent,False,challenger_matches_incumbent,81.2755,93.4211,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,6,11,incumbent,False,challenger_matches_incumbent,77.8508,93.4211,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,7,12,incumbent,False,challenger_matches_incumbent,94.6911,94.6911,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,8,13,incumbent,False,challenger_matches_incumbent,78.253,94.6911,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_audit_transfer_strict_gate_v1,4,9,14,incumbent,False,challenger_matches_incumbent,79.6425,94.6911,,False,4,0,0.055,=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=|=::w=:n=:eff=,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,0,5,incumbent,False,challenger_matches_incumbent,27.3101,70.6299,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,1,6,incumbent,False,challenger_matches_incumbent,46.6325,70.6299,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,2,7,incumbent,False,challenger_matches_incumbent,46.0142,70.6299,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,3,8,incumbent,False,challenger_matches_incumbent,34.8063,70.6299,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,4,9,incumbent,False,challenger_matches_incumbent,40.2711,70.6299,,False,3,1,0.050251,base=B02:prefer:w=0.050502:n=5:eff=12.3541|ligand=L02:prefer:w=0.05:n=6:eff=7.6463|aryl_halide=H14:prefer:w=0.01754:n=2:eff=10.5936,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,0,5,10,incumbent,False,challenger_matches_incumbent,14.8669,70.6299,,False,3,0,0.050251,base=B02:prefer:w=0.050502:n=6:eff=11.4342|ligand=L02:prefer:w=0.05:n=7:eff=7.213|aryl_halide=H10:prefer:w=0.01754:n=2:eff=7.21,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,6,11,incumbent,False,challenger_matches_incumbent,26.6781,70.6299,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,7,12,llm_transfer_strict_gate_v1,True,authorized_bounded_skill_adjustment,31.678,70.6299,,False,3,0,0.050251,base=B02:prefer:w=0.050502:n=8:eff=8.5968|aryl_halide=H10:prefer:w=0.032888:n=3:eff=6.1232|ligand=L02:prefer:w=0.05:n=9:eff=5.5261,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,8,13,llm_transfer_strict_gate_v1,True,authorized_bounded_skill_adjustment,63.0697,70.6299,,False,4,0,0.050251,base=B02:prefer:w=0.050502:n=9:eff=7.9278|ligand=L02:prefer:w=0.05:n=10:eff=5.143|aryl_halide=H10:prefer:w=0.032888:n=3:eff=5.9376|aryl_halide=H14:prefer:w=0.021925:n=2:eff=10.5027,
v3_strict_700tok,llm_transfer_strict_gate_v1,0,9,14,incumbent,False,challenger_matches_incumbent,55.4108,70.6299,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,0,5,incumbent,False,challenger_matches_incumbent,52.5994,74.0607,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,1,6,incumbent,False,challenger_matches_incumbent,60.5287,74.0607,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,2,7,incumbent,False,challenger_matches_incumbent,13.791,74.0607,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,3,8,incumbent,False,challenger_matches_incumbent,45.7793,74.0607,,False,3,0,0.051617,base=B02:prefer:w=0.026783:n=3:eff=9.9862|ligand=L03:prefer:w=0.055:n=4:eff=8.8523|aryl_halide=H09:prefer:w=0.048235:n=4:eff=8.8523,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,4,9,incumbent,False,challenger_matches_incumbent,85.2207,85.2207,,False,3,0,0.049425,ligand=L03:prefer:w=0.055:n=5:eff=8.1472|aryl_halide=H09:prefer:w=0.04385:n=4:eff=8.1995|base=B02:prefer:w=0.028568:n=4:eff=9.1378,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,5,10,incumbent,False,challenger_matches_incumbent,84.4027,85.2207,,False,3,1,0.047141,ligand=L03:prefer:w=0.055:n=6:eff=9.4926|base=B02:prefer:w=0.039281:n=5:eff=11.2092|aryl_halide=H09:prefer:w=0.030695:n=4:eff=5.0478,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,1,6,11,incumbent,False,challenger_matches_incumbent,86.1982,86.1982,,False,3,1,0.046426,base=B02:prefer:w=0.042852:n=6:eff=12.179|ligand=L03:prefer:w=0.05:n=7:eff=10.1239|aryl_halide=H13:prefer:w=0.021925:n=2:eff=19.1724,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,1,7,12,incumbent,False,challenger_matches_incumbent,92.659,92.659,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,1,8,13,incumbent,False,challenger_matches_incumbent,92.1307,92.659,,False,3,1,0.055,aryl_halide=H13:prefer:w=0.055:n=4:eff=22.6959|base=B02:prefer:w=0.042852:n=8:eff=13.048|ligand=L03:prefer:w=0.055:n=9:eff=10.6866,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,1,9,14,incumbent,False,challenger_matches_incumbent,92.3912,92.659,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,2,0,5,incumbent,False,challenger_matches_incumbent,65.0666,75.2915,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,2,1,6,incumbent,False,challenger_matches_incumbent,49.3022,75.2915,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,2,2,7,incumbent,False,challenger_matches_incumbent,36.5499,75.2915,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,2,3,8,llm_transfer_strict_gate_v1,True,authorized_bounded_skill_adjustment,52.9077,75.2915,,False,2,2,0.05059,base=B02:prefer:w=0.05118:n=4:eff=12.3638|ligand=L00:prefer:w=0.05:n=4:eff=7.4611,field_or_direction_not_allowed;strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,2,4,9,incumbent,False,challenger_matches_incumbent,54.2458,75.2915,,False,3,1,0.05059,aryl_halide=H01:prefer:w=0.046043:n=3:eff=14.8557|base=B02:prefer:w=0.05118:n=5:eff=11.5436|ligand=L00:prefer:w=0.05:n=5:eff=7.3414,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,2,5,10,incumbent,False,challenger_matches_incumbent,79.7398,79.7398,,False,4,0,0.05381,aryl_halide=H01:prefer:w=0.05262:n=3:eff=13.9807|base=B02:prefer:w=0.055:n=6:eff=10.8298|ligand=L00:prefer:w=0.05:n=6:eff=7.1529|aryl_halide=H10:prefer:w=0.032888:n=3:eff=5.2122,
v3_strict_700tok,llm_transfer_strict_gate_v1,2,6,11,incumbent,False,challenger_matches_incumbent,46.7621,79.7398,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,2,7,12,incumbent,False,challenger_matches_incumbent,68.0663,79.7398,,False,3,1,0.05309,aryl_halide=H01:prefer:w=0.055:n=4:eff=15.6281|base=B02:prefer:w=0.05118:n=8:eff=10.1392|ligand=L00:prefer:w=0.05:n=8:eff=7.1976,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,2,8,13,incumbent,False,challenger_matches_incumbent,36.5438,79.7398,,False,3,1,0.0525,aryl_halide=H01:prefer:w=0.055:n=5:eff=15.4401|base=B02:prefer:w=0.04265:n=8:eff=8.708|ligand=L00:prefer:w=0.05:n=9:eff=7.1938,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,2,9,14,incumbent,False,challenger_matches_incumbent,86.4129,86.4129,,False,3,1,0.047635,aryl_halide=H01:prefer:w=0.05262:n=6:eff=12.7919|base=B02:prefer:w=0.04265:n=8:eff=9.2825|ligand=L00:prefer:w=0.04:n=10:eff=6.355,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,3,0,5,incumbent,False,challenger_matches_incumbent,49.4049,74.3952,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,1,6,incumbent,False,challenger_matches_incumbent,84.4027,84.4027,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,2,7,incumbent,False,challenger_matches_incumbent,68.5749,84.4027,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,3,8,incumbent,False,challenger_matches_incumbent,64.6676,84.4027,,False,1,2,0.0,aryl_halide=H13:prefer:w=0.03508:n=2:eff=9.5593,strict_mode_requires_positive_target_signal;target_effect_below_threshold
v3_strict_700tok,llm_transfer_strict_gate_v1,3,4,9,incumbent,False,challenger_matches_incumbent,25.9397,84.4027,,False,1,2,0.0,aryl_halide=H13:prefer:w=0.046043:n=3:eff=8.6205,strict_mode_requires_positive_target_signal;target_effect_below_threshold
v3_strict_700tok,llm_transfer_strict_gate_v1,3,5,10,incumbent,False,challenger_matches_incumbent,26.3919,84.4027,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,6,11,incumbent,False,challenger_matches_incumbent,74.5113,84.4027,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,7,12,incumbent,False,challenger_matches_incumbent,74.0474,84.4027,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,8,13,incumbent,False,challenger_matches_incumbent,32.8898,84.4027,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,3,9,14,incumbent,False,challenger_matches_incumbent,62.0819,84.4027,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,4,0,5,incumbent,False,challenger_matches_incumbent,15.2207,61.6889,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,4,1,6,incumbent,False,challenger_matches_incumbent,52.3137,61.6889,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,4,2,7,incumbent,False,challenger_matches_incumbent,93.0289,93.0289,,False,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,4,3,8,incumbent,False,challenger_matches_incumbent,91.4851,93.0289,,False,3,1,0.035776,base=B02:prefer:w=0.040806:n=3:eff=10.2704|additive=A01:prefer:w=0.030745:n=4:eff=10.9301|ligand=L01:prefer:w=0.025:n=2:eff=12.6055,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,4,4,9,incumbent,False,challenger_matches_incumbent,93.4211,93.4211,,False,3,1,0.053454,ligand=L01:prefer:w=0.0525:n=3:eff=15.9544|base=B02:prefer:w=0.054408:n=4:eff=12.635|additive=A01:prefer:w=0.024596:n=4:eff=7.669,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,4,5,10,incumbent,False,challenger_matches_incumbent,81.2755,93.4211,,True,0,0,0.0,,
v3_strict_700tok,llm_transfer_strict_gate_v1,4,6,11,incumbent,False,challenger_matches_incumbent,77.8508,93.4211,,False,3,1,0.052437,ligand=L01:prefer:w=0.055:n=5:eff=16.85|aryl_halide=H13:prefer:w=0.04053:n=4:eff=20.7252|base=B02:prefer:w=0.049874:n=6:eff=13.4531,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,4,7,12,incumbent,False,challenger_matches_incumbent,94.6911,94.6911,,False,3,1,0.05017,aryl_halide=H13:prefer:w=0.033775:n=5:eff=19.3591|ligand=L01:prefer:w=0.055:n=6:eff=15.9397|base=B02:prefer:w=0.04534:n=7:eff=12.8442,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,4,8,13,incumbent,False,challenger_matches_incumbent,78.253,94.6911,,False,3,1,0.05017,aryl_halide=H13:prefer:w=0.04053:n=6:eff=19.2533|ligand=L01:prefer:w=0.055:n=7:eff=15.9318|base=B02:prefer:w=0.04534:n=8:eff=12.8822,strict_mode_requires_positive_target_signal
v3_strict_700tok,llm_transfer_strict_gate_v1,4,9,14,llm_transfer_strict_gate_v1,True,authorized_bounded_skill_adjustment,50.2867,94.6911,,False,3,1,0.05017,aryl_halide=H13:prefer:w=0.037152:n=7:eff=17.964|ligand=L01:prefer:w=0.055:n=8:eff=14.9943|base=B02:prefer:w=0.04534:n=9:eff=12.2078,strict_mode_requires_positive_target_signal
