dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_moleculenet_lipophilicity,target_acquisition_portfolio,45,82.75,80.25,11.0,0
real_moleculenet_lipophilicity,fixed_scale_ensemble_0p5_1_1p5_2_3_4,46,91.875,91.4844,1.875,0
real_moleculenet_lipophilicity,gp_ucb,46,91.875,91.875,1.875,0
real_moleculenet_lipophilicity,llm_transfer_router,46,93.75,86.6562,0.0,1
real_moleculenet_lipophilicity,mixed_kernel_gp_ei,46,93.75,86.6562,0.0,1
real_moleculenet_lipophilicity,target_acquisition_portfolio,46,93.75,86.6562,0.0,1
real_moleculenet_lipophilicity,fixed_scale_ensemble_0p5_1_1p5_2_3_4,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,gp_ucb,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,llm_transfer_router,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,mixed_kernel_gp_ei,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,target_acquisition_portfolio,47,84.75,84.75,9.0,0
real_moleculenet_lipophilicity,fixed_scale_ensemble_0p5_1_1p5_2_3_4,48,87.0,78.4688,6.75,0
real_moleculenet_lipophilicity,gp_ucb,48,83.75,78.8594,10.0,0
real_moleculenet_lipophilicity,llm_transfer_router,48,88.25,80.4375,5.5,0
real_moleculenet_lipophilicity,mixed_kernel_gp_ei,48,87.0,85.5781,6.75,0
real_moleculenet_lipophilicity,target_acquisition_portfolio,48,88.25,80.4375,5.5,0
real_moleculenet_lipophilicity,fixed_scale_ensemble_0p5_1_1p5_2_3_4,49,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,gp_ucb,49,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,llm_transfer_router,49,83.75,83.75,10.0,0
real_moleculenet_lipophilicity,mixed_kernel_gp_ei,49,81.25,81.25,12.5,0
real_moleculenet_lipophilicity,target_acquisition_portfolio,49,83.75,83.75,10.0,0
