dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,llm_call_count,hypothesis_confidence,hypothesis_support_count
synthetic_suzuki_i,incumbent,16,87.2966,87.2966,0.1021,1,0,0,0,0,0.8,7
synthetic_suzuki_i,incumbent,17,87.3987,87.3987,0.0,1,0,0,0,0,0.9167,10
synthetic_suzuki_i,incumbent,18,87.2966,80.6542,0.1021,1,0,0,0,0,0.9,8
synthetic_suzuki_i,incumbent,19,82.3287,80.9333,5.07,0,0,0,0,0,0.8182,8
synthetic_suzuki_i,incumbent,20,84.8364,84.8364,2.5623,1,0,0,0,0,0.9091,9
synthetic_suzuki_i,incumbent,21,87.0858,87.0858,0.3129,1,0,0,0,0,0.9091,9
synthetic_suzuki_i,incumbent,22,84.8364,84.8107,2.5623,1,0,0,0,0,0.9167,10
synthetic_suzuki_i,incumbent,23,87.0858,82.742,0.3129,1,0,0,0,0,0.8333,9
synthetic_suzuki_i,incumbent,24,64.6671,62.7452,22.7316,0,0,0,0,0,0.5,0
synthetic_suzuki_i,incumbent,25,86.9519,69.8503,0.4468,1,0,0,0,0,0.6667,1
synthetic_suzuki_i,incumbent,26,71.2208,71.2208,16.1779,0,0,0,0,0,0.5,0
synthetic_suzuki_i,incumbent,27,71.2208,64.1063,16.1779,0,0,0,0,0,0.5,0
synthetic_suzuki_i,incumbent,28,71.2208,65.7513,16.1779,0,0,0,0,0,0.5,0
synthetic_suzuki_i,incumbent,29,74.365,64.7732,13.0337,0,0,0,0,0,0.75,2
synthetic_suzuki_i,no_gate,0,87.2966,87.2966,0.1021,1,5,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,1,87.3987,86.8394,0.0,1,3,2,0,0,0.8333,9
synthetic_suzuki_i,no_gate,2,87.3987,86.8394,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,3,87.3987,82.764,0.0,1,2,1,0,0,0.9167,10
synthetic_suzuki_i,no_gate,4,84.8364,82.59,2.5623,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,5,84.8364,83.1764,2.5623,1,7,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,6,86.9519,81.1794,0.4468,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,7,87.2966,87.2966,0.1021,1,3,0,0,0,0.8333,9
synthetic_suzuki_i,no_gate,8,83.7116,83.7116,3.6871,0,2,0,0,0,0.8333,9
synthetic_suzuki_i,no_gate,9,87.3987,84.367,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,10,87.0858,86.2342,0.3129,1,1,1,0,0,0.9167,10
synthetic_suzuki_i,no_gate,11,87.0858,87.0322,0.3129,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,12,80.1102,77.9241,7.2885,0,2,2,0,0,0.8333,9
synthetic_suzuki_i,no_gate,13,87.2966,87.1932,0.1021,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,14,84.8364,83.2517,2.5623,1,5,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,15,87.3987,85.2645,0.0,1,5,1,0,0,0.75,8
synthetic_suzuki_i,no_gate,16,87.2966,87.2966,0.1021,1,4,1,0,0,0.75,8
synthetic_suzuki_i,no_gate,17,87.3987,86.7004,0.0,1,1,1,0,0,0.9167,10
synthetic_suzuki_i,no_gate,18,84.8364,84.8364,2.5623,1,2,0,0,0,0.8333,9
synthetic_suzuki_i,no_gate,19,87.2966,87.2966,0.1021,1,2,1,0,0,0.9167,10
synthetic_suzuki_i,no_gate,20,84.8364,84.8364,2.5623,1,5,1,0,0,0.8333,9
synthetic_suzuki_i,no_gate,21,87.0858,87.0858,0.3129,1,4,1,0,0,0.8333,9
synthetic_suzuki_i,no_gate,22,84.8364,84.7892,2.5623,1,2,2,0,0,0.8333,9
synthetic_suzuki_i,no_gate,23,87.0858,82.742,0.3129,1,0,0,0,0,0.8333,9
synthetic_suzuki_i,no_gate,24,87.3987,87.3048,0.0,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,25,87.2966,86.2181,0.1021,1,3,0,0,0,0.8333,9
synthetic_suzuki_i,no_gate,26,87.3987,86.078,0.0,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,27,87.2966,85.3724,0.1021,1,7,1,0,0,0.9167,10
synthetic_suzuki_i,no_gate,28,87.3987,86.2568,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,no_gate,29,87.2966,86.0034,0.1021,1,2,0,0,0,0.75,8
synthetic_suzuki_i,gate_v1,0,87.2966,87.2966,0.1021,1,5,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,1,87.3987,86.8394,0.0,1,3,2,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,2,87.3987,86.8394,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,3,87.3987,82.764,0.0,1,2,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,4,84.8364,82.59,2.5623,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,5,84.8364,83.1764,2.5623,1,7,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,6,86.9519,81.1794,0.4468,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,7,87.2966,87.2966,0.1021,1,3,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,8,83.7116,83.7116,3.6871,0,2,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,9,87.3987,84.367,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,10,87.0858,86.2342,0.3129,1,1,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,11,87.0858,87.0322,0.3129,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,12,80.1102,77.9241,7.2885,0,2,2,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,13,87.2966,87.1932,0.1021,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,14,84.8364,83.2517,2.5623,1,5,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,15,87.3987,85.2645,0.0,1,5,1,0,0,0.75,8
synthetic_suzuki_i,gate_v1,16,87.2966,87.2966,0.1021,1,4,1,0,0,0.75,8
synthetic_suzuki_i,gate_v1,17,87.3987,86.7004,0.0,1,1,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,18,84.8364,84.8364,2.5623,1,2,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,19,87.2966,87.2966,0.1021,1,2,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,20,84.8364,84.8364,2.5623,1,5,1,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,21,87.0858,87.0858,0.3129,1,4,1,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,22,84.8364,84.7892,2.5623,1,2,2,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,23,87.0858,82.742,0.3129,1,0,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,24,87.3987,87.3048,0.0,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,25,87.2966,86.2181,0.1021,1,3,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v1,26,87.3987,86.078,0.0,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,27,87.2966,85.3724,0.1021,1,7,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,28,87.3987,86.2568,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v1,29,87.2966,86.0034,0.1021,1,2,0,0,0,0.75,8
synthetic_suzuki_i,gate_v2,0,87.2966,87.2966,0.1021,1,5,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,1,87.3987,86.8394,0.0,1,3,2,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,2,87.3987,86.8394,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,3,87.3987,82.764,0.0,1,2,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,4,84.8364,82.59,2.5623,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,5,84.8364,83.1764,2.5623,1,7,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,6,86.9519,81.1794,0.4468,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,7,87.2966,87.2966,0.1021,1,3,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,8,83.7116,83.7116,3.6871,0,2,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,9,87.3987,84.367,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,10,87.0858,86.2342,0.3129,1,1,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,11,87.0858,87.0322,0.3129,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,12,80.1102,77.9241,7.2885,0,2,2,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,13,87.2966,87.1932,0.1021,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,14,84.8364,83.2517,2.5623,1,5,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,15,87.3987,85.2645,0.0,1,5,1,0,0,0.75,8
synthetic_suzuki_i,gate_v2,16,87.2966,87.2966,0.1021,1,4,1,0,0,0.75,8
synthetic_suzuki_i,gate_v2,17,87.3987,86.7004,0.0,1,1,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,18,84.8364,84.8364,2.5623,1,2,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,19,87.2966,87.2966,0.1021,1,2,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,20,84.8364,84.8364,2.5623,1,5,1,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,21,87.0858,87.0858,0.3129,1,4,1,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,22,84.8364,84.7892,2.5623,1,2,2,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,23,87.0858,82.742,0.3129,1,0,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,24,87.3987,87.3048,0.0,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,25,87.2966,86.2181,0.1021,1,3,0,0,0,0.8333,9
synthetic_suzuki_i,gate_v2,26,87.3987,86.078,0.0,1,2,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,27,87.2966,85.3724,0.1021,1,7,1,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,28,87.3987,86.2568,0.0,1,1,0,0,0,0.9167,10
synthetic_suzuki_i,gate_v2,29,87.2966,86.0034,0.1021,1,2,0,0,0,0.75,8
