dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,llm_call_count,hypothesis_confidence,hypothesis_support_count
real_buchwald_hartwig,gate_v1,12,94.5498,75.1811,5.4502,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,13,98.1771,92.506,1.8229,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,14,98.8492,98.8492,1.1508,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,15,86.1982,82.8876,13.8018,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,16,70.6299,70.6299,29.3701,0,1,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,17,93.1012,87.4297,6.8988,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,18,98.2872,98.2872,1.7128,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,19,74.0097,61.6939,25.9903,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,20,52.7885,52.7885,47.2115,0,1,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,21,94.5498,92.8405,5.4502,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,22,75.3018,65.8881,24.6982,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,23,92.659,90.1147,7.341,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,24,93.0289,83.3805,6.9711,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,25,62.5355,62.5355,37.4645,0,7,3,0,0,0.5,0
real_buchwald_hartwig,gate_v1,26,86.1982,84.5823,13.8018,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,27,88.1675,59.1259,11.8325,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,28,92.9567,89.3631,7.0433,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v1,29,100.0,95.3564,0.0,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,0,70.6299,70.6299,29.3701,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,1,92.659,83.0859,7.341,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,2,86.4129,77.9606,13.5871,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,3,84.4027,83.4019,15.5973,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,4,94.6911,87.3772,5.3089,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,5,88.1675,86.3166,11.8325,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,6,88.4449,88.1735,11.5551,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,7,75.3112,75.3112,24.6888,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,8,94.5498,80.4126,5.4502,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,9,90.9905,87.177,9.0095,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,10,89.4741,67.7042,10.5259,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,11,98.7313,93.8347,1.2687,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,12,94.5498,75.1811,5.4502,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,13,98.1771,92.506,1.8229,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,14,98.8492,98.8492,1.1508,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,15,86.1982,82.8876,13.8018,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,16,70.6299,70.6299,29.3701,0,1,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,17,93.1012,87.4297,6.8988,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,18,98.2872,98.2872,1.7128,1,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,19,74.0097,61.6939,25.9903,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,20,52.7885,52.7885,47.2115,0,1,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,21,94.5498,92.8405,5.4502,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,22,75.3018,65.8881,24.6982,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,23,92.659,90.1147,7.341,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,24,93.0289,83.3805,6.9711,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,25,62.5355,62.5355,37.4645,0,7,3,0,0,0.5,0
real_buchwald_hartwig,gate_v2,26,86.1982,84.5823,13.8018,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,27,88.1675,59.1259,11.8325,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,28,92.9567,89.3631,7.0433,0,0,0,0,0,0.5,0
real_buchwald_hartwig,gate_v2,29,100.0,95.3564,0.0,1,0,0,0,0,0.5,0
