dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,llm_call_count,hypothesis_confidence,hypothesis_support_count
real_suzuki_miyaura,incumbent,8,92.6924,91.7522,7.3076,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,9,92.7651,89.2318,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,10,96.7609,78.0058,3.2391,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,11,92.7985,92.7985,7.2015,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,12,91.7536,91.7536,8.2464,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,13,94.3893,75.5794,5.6107,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,14,96.2966,92.4622,3.7034,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,15,92.7651,86.0158,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,16,98.6922,95.8006,1.3078,1,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,17,97.4549,96.6879,2.5451,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,18,94.8183,94.8183,5.1817,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,19,87.814,85.4643,12.186,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,20,93.4276,90.906,6.5724,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,21,91.8802,90.492,8.1198,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,22,91.8179,83.6703,8.1821,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,23,93.6487,93.6214,6.3513,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,24,93.0473,93.0473,6.9527,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,25,100.0,100.0,0.0,1,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,26,93.7818,87.5551,6.2182,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,27,94.7131,84.2313,5.2869,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,28,80.5675,74.035,19.4325,0,0,0,0,0,0.5,0
real_suzuki_miyaura,incumbent,29,88.1923,73.6355,11.8077,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,0,93.6745,93.3372,6.3255,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,1,98.2021,98.058,1.7979,1,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,2,95.3553,82.6839,4.6447,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,3,70.2958,70.2958,29.7042,0,2,1,0,0,0.5,0
real_suzuki_miyaura,no_gate,4,91.1515,89.1065,8.8485,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,5,93.3265,92.1752,6.6735,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,6,90.3264,59.5725,9.6736,0,1,1,0,0,0.5,0
real_suzuki_miyaura,no_gate,7,95.8453,95.8409,4.1547,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,8,92.6924,91.7522,7.3076,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,9,92.7651,89.2318,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,10,96.7609,78.0058,3.2391,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,11,92.7985,92.7985,7.2015,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,12,91.7536,91.7536,8.2464,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,13,94.3893,75.5794,5.6107,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,14,96.2966,92.4622,3.7034,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,15,92.7651,86.0158,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,16,98.6922,95.8006,1.3078,1,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,17,97.4549,96.6879,2.5451,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,18,94.8183,94.8183,5.1817,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,19,87.814,85.4643,12.186,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,20,93.4276,90.906,6.5724,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,21,91.8802,90.492,8.1198,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,22,91.8179,83.6703,8.1821,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,23,93.6487,93.6214,6.3513,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,24,93.0473,93.0473,6.9527,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,25,100.0,100.0,0.0,1,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,26,93.7818,87.5551,6.2182,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,27,94.7131,84.2313,5.2869,0,0,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,28,80.5675,75.3415,19.4325,0,1,0,0,0,0.5,0
real_suzuki_miyaura,no_gate,29,88.1923,73.6355,11.8077,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,0,93.6745,93.3372,6.3255,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,1,98.2021,98.058,1.7979,1,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,2,95.3553,82.6839,4.6447,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,3,70.2958,70.2958,29.7042,0,2,1,0,0,0.5,0
real_suzuki_miyaura,gate_v1,4,91.1515,89.1065,8.8485,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,5,93.3265,92.1752,6.6735,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,6,90.3264,59.5725,9.6736,0,1,1,0,0,0.5,0
real_suzuki_miyaura,gate_v1,7,95.8453,95.8409,4.1547,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,8,92.6924,91.7522,7.3076,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,9,92.7651,89.2318,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,10,96.7609,78.0058,3.2391,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,11,92.7985,92.7985,7.2015,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,12,91.7536,91.7536,8.2464,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,13,94.3893,75.5794,5.6107,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,14,96.2966,92.4622,3.7034,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,15,92.7651,86.0158,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,16,98.6922,95.8006,1.3078,1,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,17,97.4549,96.6879,2.5451,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,18,94.8183,94.8183,5.1817,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,19,87.814,85.4643,12.186,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,20,93.4276,90.906,6.5724,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,21,91.8802,90.492,8.1198,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,22,91.8179,83.6703,8.1821,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,23,93.6487,93.6214,6.3513,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,24,93.0473,93.0473,6.9527,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,25,100.0,100.0,0.0,1,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,26,93.7818,87.5551,6.2182,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,27,94.7131,84.2313,5.2869,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,28,80.5675,75.3415,19.4325,0,1,0,0,0,0.5,0
real_suzuki_miyaura,gate_v1,29,88.1923,73.6355,11.8077,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,0,93.6745,93.3372,6.3255,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,1,98.2021,98.058,1.7979,1,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,2,95.3553,82.6839,4.6447,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,3,70.2958,70.2958,29.7042,0,2,1,0,0,0.5,0
real_suzuki_miyaura,gate_v2,4,91.1515,89.1065,8.8485,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,5,93.3265,92.1752,6.6735,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,6,90.3264,59.5725,9.6736,0,1,1,0,0,0.5,0
real_suzuki_miyaura,gate_v2,7,95.8453,95.8409,4.1547,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,8,92.6924,91.7522,7.3076,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,9,92.7651,89.2318,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,10,96.7609,78.0058,3.2391,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,11,92.7985,92.7985,7.2015,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,12,91.7536,91.7536,8.2464,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,13,94.3893,75.5794,5.6107,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,14,96.2966,92.4622,3.7034,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,15,92.7651,86.0158,7.2349,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,16,98.6922,95.8006,1.3078,1,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,17,97.4549,96.6879,2.5451,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,18,94.8183,94.8183,5.1817,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,19,87.814,85.4643,12.186,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,20,93.4276,90.906,6.5724,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,21,91.8802,90.492,8.1198,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,22,91.8179,83.6703,8.1821,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,23,93.6487,93.6214,6.3513,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,24,93.0473,93.0473,6.9527,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,25,100.0,100.0,0.0,1,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,26,93.7818,87.5551,6.2182,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,27,94.7131,84.2313,5.2869,0,0,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,28,80.5675,75.3415,19.4325,0,1,0,0,0,0.5,0
real_suzuki_miyaura,gate_v2,29,88.1923,73.6355,11.8077,0,0,0,0,0,0.5,0
