best_so_far_auc,dataset,final_best,mode,seed,simple_regret,top10_hit
18.6642,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50001,13.2679,0
18.3958,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50001,13.4348,0
18.681,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50001,13.4348,0
19.9144,real_photocatalytic_hydrogen_evolution,22.2721,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50001,10.9597,0
18.8275,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50001,13.2679,0
18.2275,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50001,14.5158,0
18.7891,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50001,13.4348,0
18.02,real_photocatalytic_hydrogen_evolution,18.1755,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50001,15.0563,0
18.1172,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50001,13.2679,0
19.4775,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r3_photocatalyst_scavenger_stoichiometry_match,50001,12.5164,0
18.7642,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_silicate_dispersant_optimum_window,50001,13.2679,0
18.3448,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r3_surfactant_active_site_blocking,50001,13.4348,0
21.2376,real_photocatalytic_hydrogen_evolution,30.0255,llm_direct_prior_silicate_dispersant_optimum_window,50001,3.2063,1
18.2275,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_surfactant_active_site_blocking,50001,14.5158,0
20.1652,real_photocatalytic_hydrogen_evolution,20.7154,mixed_kernel_gp_ei,50001,12.5164,0
24.1107,real_photocatalytic_hydrogen_evolution,30.0255,gp_ucb,50002,3.2063,1
21.7295,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_alkaline_activation_of_thiol_donor,50002,11.5023,0
16.2642,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_dye_sensitization_counter_hypothesis,50002,13.2679,0
16.392,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_ionic_strength_colloidal_destabilization,50002,13.2679,0
16.8021,real_photocatalytic_hydrogen_evolution,18.5243,llm_direct_prior_photocatalyst_scavenger_stoichiometry_match,50002,14.7075,0
17.1927,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_alkaline_activation_of_thiol_donor,50002,13.2679,0
17.0167,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_dye_sensitization_counter_hypothesis,50002,13.2679,0
22.2836,real_photocatalytic_hydrogen_evolution,30.0255,llm_direct_prior_random_rule_r1_ionic_strength_colloidal_destabilization,50002,3.2063,1
16.1575,real_photocatalytic_hydrogen_evolution,18.2655,llm_direct_prior_random_rule_r1_photocatalyst_scavenger_stoichiometry_match,50002,14.9663,0
19.8203,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_silicate_dispersant_optimum_window,50002,13.2679,0
16.5277,real_photocatalytic_hydrogen_evolution,19.0756,llm_direct_prior_random_rule_r1_surfactant_active_site_blocking,50002,14.1562,0
16.4799,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50002,13.2679,0
16.2642,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50002,13.2679,0
18.1753,real_photocatalytic_hydrogen_evolution,19.795,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50002,13.4368,0
18.975,real_photocatalytic_hydrogen_evolution,22.2721,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50002,10.9597,0
17.2369,real_photocatalytic_hydrogen_evolution,19.0189,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50002,14.2129,0
16.5277,real_photocatalytic_hydrogen_evolution,19.0756,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50002,14.1562,0
21.7295,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50002,11.5023,0
15.6514,real_photocatalytic_hydrogen_evolution,17.9724,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50002,15.2594,0
16.7155,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50002,13.2679,0
16.0233,real_photocatalytic_hydrogen_evolution,18.1755,llm_direct_prior_random_rule_r3_photocatalyst_scavenger_stoichiometry_match,50002,15.0563,0
16.81,real_photocatalytic_hydrogen_evolution,19.0756,llm_direct_prior_random_rule_r3_silicate_dispersant_optimum_window,50002,14.1562,0
16.3711,real_photocatalytic_hydrogen_evolution,18.1687,llm_direct_prior_random_rule_r3_surfactant_active_site_blocking,50002,15.0631,0
18.5191,real_photocatalytic_hydrogen_evolution,19.9015,llm_direct_prior_silicate_dispersant_optimum_window,50002,13.3303,0
16.5277,real_photocatalytic_hydrogen_evolution,19.0756,llm_direct_prior_surfactant_active_site_blocking,50002,14.1562,0
23.7671,real_photocatalytic_hydrogen_evolution,30.0255,mixed_kernel_gp_ei,50002,3.2063,1
21.8238,real_photocatalytic_hydrogen_evolution,22.3724,gp_ucb,50003,10.8594,1
18.3009,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_alkaline_activation_of_thiol_donor,50003,13.4348,0
18.0506,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_dye_sensitization_counter_hypothesis,50003,13.2679,0
17.6093,real_photocatalytic_hydrogen_evolution,18.1755,llm_direct_prior_ionic_strength_colloidal_destabilization,50003,15.0563,0
18.1148,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_photocatalyst_scavenger_stoichiometry_match,50003,14.5158,0
18.9497,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_alkaline_activation_of_thiol_donor,50003,13.2679,0
18.0506,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_dye_sensitization_counter_hypothesis,50003,13.2679,0
18.5852,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r1_ionic_strength_colloidal_destabilization,50003,11.5023,0
15.9284,real_photocatalytic_hydrogen_evolution,17.8325,llm_direct_prior_random_rule_r1_photocatalyst_scavenger_stoichiometry_match,50003,15.3993,0
17.0107,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_silicate_dispersant_optimum_window,50003,13.2679,0
17.846,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_surfactant_active_site_blocking,50003,13.2679,0
15.787,real_photocatalytic_hydrogen_evolution,15.787,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50003,17.4448,0
18.0506,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50003,13.2679,0
19.6947,real_photocatalytic_hydrogen_evolution,30.0255,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50003,3.2063,1
19.9639,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50003,13.2679,0
18.2531,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50003,13.2679,0
17.846,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50003,13.2679,0
18.8807,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50003,11.5023,0
18.0506,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50003,13.2679,0
16.9242,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50003,14.5158,0
19.5515,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r3_photocatalyst_scavenger_stoichiometry_match,50003,12.5164,0
16.1971,real_photocatalytic_hydrogen_evolution,18.2655,llm_direct_prior_random_rule_r3_silicate_dispersant_optimum_window,50003,14.9663,0
16.624,real_photocatalytic_hydrogen_evolution,18.2655,llm_direct_prior_random_rule_r3_surfactant_active_site_blocking,50003,14.9663,0
18.655,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_silicate_dispersant_optimum_window,50003,13.4348,0
17.846,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_surfactant_active_site_blocking,50003,13.2679,0
21.8238,real_photocatalytic_hydrogen_evolution,22.3724,mixed_kernel_gp_ei,50003,10.8594,1
19.0184,real_photocatalytic_hydrogen_evolution,19.797,gp_ucb,50004,13.4348,0
19.6824,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_alkaline_activation_of_thiol_donor,50004,12.5164,0
17.7229,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_dye_sensitization_counter_hypothesis,50004,14.5158,0
17.3688,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_ionic_strength_colloidal_destabilization,50004,14.5158,0
18.8146,real_photocatalytic_hydrogen_evolution,19.0756,llm_direct_prior_photocatalyst_scavenger_stoichiometry_match,50004,14.1562,0
18.3646,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r1_alkaline_activation_of_thiol_donor,50004,13.4348,0
18.1285,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_dye_sensitization_counter_hypothesis,50004,13.2679,0
19.2852,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r1_ionic_strength_colloidal_destabilization,50004,11.5023,0
19.0529,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r1_photocatalyst_scavenger_stoichiometry_match,50004,12.5164,0
24.9306,real_photocatalytic_hydrogen_evolution,30.0255,llm_direct_prior_random_rule_r1_silicate_dispersant_optimum_window,50004,3.2063,1
18.2841,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r1_surfactant_active_site_blocking,50004,13.4348,0
17.7553,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50004,14.5158,0
17.7229,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50004,14.5158,0
19.8148,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50004,11.5023,0
18.8199,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50004,13.4348,0
18.751,real_photocatalytic_hydrogen_evolution,19.0189,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50004,14.2129,0
18.2841,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50004,13.4348,0
19.0038,real_photocatalytic_hydrogen_evolution,19.0189,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50004,14.2129,0
17.8291,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50004,14.5158,0
18.3491,real_photocatalytic_hydrogen_evolution,19.0189,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50004,14.2129,0
19.7354,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r3_photocatalyst_scavenger_stoichiometry_match,50004,12.5164,0
17.8516,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r3_silicate_dispersant_optimum_window,50004,14.5158,0
17.8967,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r3_surfactant_active_site_blocking,50004,14.5158,0
18.9627,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_silicate_dispersant_optimum_window,50004,13.4348,0
18.2841,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_surfactant_active_site_blocking,50004,13.4348,0
19.3125,real_photocatalytic_hydrogen_evolution,19.797,mixed_kernel_gp_ei,50004,13.4348,0
20.6733,real_photocatalytic_hydrogen_evolution,20.7154,gp_ucb,50005,12.5164,0
20.1687,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_alkaline_activation_of_thiol_donor,50005,12.5164,0
19.9102,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_dye_sensitization_counter_hypothesis,50005,13.2679,0
19.9192,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_ionic_strength_colloidal_destabilization,50005,13.2679,0
20.337,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_photocatalyst_scavenger_stoichiometry_match,50005,12.5164,0
19.9505,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_alkaline_activation_of_thiol_donor,50005,13.2679,0
19.8968,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_dye_sensitization_counter_hypothesis,50005,13.2679,0
20.4309,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r1_ionic_strength_colloidal_destabilization,50005,11.5023,0
20.4211,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r1_photocatalyst_scavenger_stoichiometry_match,50005,12.5164,0
19.9057,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_silicate_dispersant_optimum_window,50005,13.2679,0
19.8968,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_surfactant_active_site_blocking,50005,13.2679,0
19.9013,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50005,13.2679,0
19.9102,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50005,13.2679,0
19.9102,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50005,13.2679,0
20.2454,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50005,11.5023,0
19.9102,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50005,13.2679,0
19.8968,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50005,13.2679,0
20.3382,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50005,11.5023,0
19.8968,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50005,13.2679,0
19.9102,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50005,13.2679,0
20.5052,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r3_photocatalyst_scavenger_stoichiometry_match,50005,12.5164,0
19.9013,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_silicate_dispersant_optimum_window,50005,13.2679,0
19.9057,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_surfactant_active_site_blocking,50005,13.2679,0
19.8878,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_silicate_dispersant_optimum_window,50005,13.2679,0
19.8968,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_surfactant_active_site_blocking,50005,13.2679,0
20.6313,real_photocatalytic_hydrogen_evolution,20.7154,mixed_kernel_gp_ei,50005,12.5164,0
20.4403,real_photocatalytic_hydrogen_evolution,20.7154,gp_ucb,50006,12.5164,0
18.7506,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_alkaline_activation_of_thiol_donor,50006,13.4348,0
17.4148,real_photocatalytic_hydrogen_evolution,18.1755,llm_direct_prior_dye_sensitization_counter_hypothesis,50006,15.0563,0
17.5968,real_photocatalytic_hydrogen_evolution,19.0756,llm_direct_prior_ionic_strength_colloidal_destabilization,50006,14.1562,0
20.1784,real_photocatalytic_hydrogen_evolution,25.8367,llm_direct_prior_photocatalyst_scavenger_stoichiometry_match,50006,7.3951,1
19.6651,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r1_alkaline_activation_of_thiol_donor,50006,12.5164,0
17.7508,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r1_dye_sensitization_counter_hypothesis,50006,14.5158,0
18.5276,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r1_ionic_strength_colloidal_destabilization,50006,13.4348,0
19.1092,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r1_photocatalyst_scavenger_stoichiometry_match,50006,12.5164,0
18.0948,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_silicate_dispersant_optimum_window,50006,13.2679,0
18.1635,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r1_surfactant_active_site_blocking,50006,13.2679,0
17.4442,real_photocatalytic_hydrogen_evolution,18.1755,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50006,15.0563,0
17.4148,real_photocatalytic_hydrogen_evolution,18.1755,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50006,15.0563,0
18.1358,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50006,13.4348,0
19.3222,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50006,11.5023,0
18.3,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50006,14.5158,0
18.1635,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50006,13.2679,0
19.0405,real_photocatalytic_hydrogen_evolution,21.7295,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50006,11.5023,0
17.4451,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50006,13.2679,0
17.4962,real_photocatalytic_hydrogen_evolution,17.9724,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50006,15.2594,0
19.7866,real_photocatalytic_hydrogen_evolution,20.7154,llm_direct_prior_random_rule_r3_photocatalyst_scavenger_stoichiometry_match,50006,12.5164,0
17.7408,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_random_rule_r3_silicate_dispersant_optimum_window,50006,13.2679,0
17.005,real_photocatalytic_hydrogen_evolution,18.716,llm_direct_prior_random_rule_r3_surfactant_active_site_blocking,50006,14.5158,0
18.6715,real_photocatalytic_hydrogen_evolution,19.797,llm_direct_prior_silicate_dispersant_optimum_window,50006,13.4348,0
18.1635,real_photocatalytic_hydrogen_evolution,19.9639,llm_direct_prior_surfactant_active_site_blocking,50006,13.2679,0
20.9524,real_photocatalytic_hydrogen_evolution,25.8367,mixed_kernel_gp_ei,50006,7.3951,1
23.2055,real_photocatalytic_hydrogen_evolution,30.0255,gp_ucb,50007,3.2063,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_alkaline_activation_of_thiol_donor,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_dye_sensitization_counter_hypothesis,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_ionic_strength_colloidal_destabilization,50007,10.3852,1
23.1456,real_photocatalytic_hydrogen_evolution,25.8367,llm_direct_prior_photocatalyst_scavenger_stoichiometry_match,50007,7.3951,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r1_alkaline_activation_of_thiol_donor,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r1_dye_sensitization_counter_hypothesis,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r1_ionic_strength_colloidal_destabilization,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r1_photocatalyst_scavenger_stoichiometry_match,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r1_silicate_dispersant_optimum_window,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r1_surfactant_active_site_blocking,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r2_alkaline_activation_of_thiol_donor,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r2_dye_sensitization_counter_hypothesis,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r2_ionic_strength_colloidal_destabilization,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r2_photocatalyst_scavenger_stoichiometry_match,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r2_silicate_dispersant_optimum_window,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r2_surfactant_active_site_blocking,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r3_alkaline_activation_of_thiol_donor,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r3_dye_sensitization_counter_hypothesis,50007,10.3852,1
22.8466,real_photocatalytic_hydrogen_evolution,22.8466,llm_direct_prior_random_rule_r3_ionic_strength_colloidal_destabilization,50007,10.3852,1
