best_so_far_auc,dataset,final_best,mode,seed,simple_regret,top10_hit
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_counter_hypothesis_anion_family,43001,53.0885,0
46.4597,real_matbench_dielectric,49.8471,llm_direct_prior_high_refractive_index_oxide,43001,49.7983,0
42.1911,real_matbench_dielectric,46.5569,llm_direct_prior_lanthanide_contribution,43001,53.0885,0
47.2426,real_matbench_dielectric,47.6541,llm_direct_prior_low_refractive_index_halide,43001,51.9913,0
42.6418,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43001,53.0885,0
46.4597,real_matbench_dielectric,49.8471,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43001,49.7983,0
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r1_lanthanide_contribution,43001,53.0885,0
42.0224,real_matbench_dielectric,42.2492,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43001,57.3962,0
42.9341,real_matbench_dielectric,47.7143,llm_direct_prior_random_rule_r1_transition_metal_effect,43001,51.9311,0
39.7347,real_matbench_dielectric,42.2492,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43001,57.3962,0
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43001,53.0885,0
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r2_lanthanide_contribution,43001,53.0885,0
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43001,53.0885,0
42.9341,real_matbench_dielectric,47.7143,llm_direct_prior_random_rule_r2_transition_metal_effect,43001,51.9311,0
41.8663,real_matbench_dielectric,43.0528,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43001,56.5926,0
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43001,53.0885,0
42.1911,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r3_lanthanide_contribution,43001,53.0885,0
43.7188,real_matbench_dielectric,46.5569,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43001,53.0885,0
42.9341,real_matbench_dielectric,47.7143,llm_direct_prior_random_rule_r3_transition_metal_effect,43001,51.9311,0
47.2426,real_matbench_dielectric,47.6541,llm_direct_prior_transition_metal_effect,43001,51.9913,0
45.5323,real_matbench_dielectric,49.2242,mixed_kernel_gp_ei,43001,50.4212,0
53.6784,real_matbench_dielectric,53.6784,gp_ucb,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_counter_hypothesis_anion_family,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_high_refractive_index_oxide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_lanthanide_contribution,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_low_refractive_index_halide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r1_lanthanide_contribution,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r1_transition_metal_effect,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r2_lanthanide_contribution,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r2_transition_metal_effect,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r3_lanthanide_contribution,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_random_rule_r3_transition_metal_effect,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,llm_direct_prior_transition_metal_effect,43002,45.967,0
53.6784,real_matbench_dielectric,53.6784,mixed_kernel_gp_ei,43002,45.967,0
40.3666,real_matbench_dielectric,43.3396,gp_ucb,43003,56.3058,0
41.1888,real_matbench_dielectric,42.2492,llm_direct_prior_counter_hypothesis_anion_family,43003,57.3962,0
39.6168,real_matbench_dielectric,40.4526,llm_direct_prior_high_refractive_index_oxide,43003,59.1928,0
36.0715,real_matbench_dielectric,40.4526,llm_direct_prior_lanthanide_contribution,43003,59.1928,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_low_refractive_index_halide,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43003,49.4744,0
39.6168,real_matbench_dielectric,40.4526,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43003,59.1928,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r1_lanthanide_contribution,43003,49.4744,0
39.828,real_matbench_dielectric,40.4526,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43003,59.1928,0
50.171,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r1_transition_metal_effect,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r2_lanthanide_contribution,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43003,49.4744,0
50.171,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r2_transition_metal_effect,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43003,49.4744,0
48.1204,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43003,49.4744,0
36.0715,real_matbench_dielectric,40.4526,llm_direct_prior_random_rule_r3_lanthanide_contribution,43003,59.1928,0
47.3888,real_matbench_dielectric,49.3349,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43003,50.3105,0
50.171,real_matbench_dielectric,50.171,llm_direct_prior_random_rule_r3_transition_metal_effect,43003,49.4744,0
37.9677,real_matbench_dielectric,42.2492,llm_direct_prior_transition_metal_effect,43003,57.3962,0
39.9405,real_matbench_dielectric,42.046,mixed_kernel_gp_ei,43003,57.5994,0
58.6191,real_matbench_dielectric,66.6854,gp_ucb,43004,32.96,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_counter_hypothesis_anion_family,43004,38.5155,0
47.6419,real_matbench_dielectric,47.6419,llm_direct_prior_high_refractive_index_oxide,43004,52.0035,0
39.8864,real_matbench_dielectric,44.0772,llm_direct_prior_lanthanide_contribution,43004,55.5682,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_low_refractive_index_halide,43004,38.5155,0
40.4598,real_matbench_dielectric,43.0528,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43004,56.5926,0
47.6419,real_matbench_dielectric,47.6419,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43004,52.0035,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r1_lanthanide_contribution,43004,38.5155,0
42.1166,real_matbench_dielectric,42.4831,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43004,57.1623,0
39.6559,real_matbench_dielectric,41.5899,llm_direct_prior_random_rule_r1_transition_metal_effect,43004,58.0555,0
47.6419,real_matbench_dielectric,47.6419,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43004,52.0035,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43004,38.5155,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r2_lanthanide_contribution,43004,38.5155,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43004,38.5155,0
39.6559,real_matbench_dielectric,41.5899,llm_direct_prior_random_rule_r2_transition_metal_effect,43004,58.0555,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43004,38.5155,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43004,38.5155,0
39.8864,real_matbench_dielectric,44.0772,llm_direct_prior_random_rule_r3_lanthanide_contribution,43004,55.5682,0
55.8141,real_matbench_dielectric,61.1299,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43004,38.5155,0
39.6559,real_matbench_dielectric,41.5899,llm_direct_prior_random_rule_r3_transition_metal_effect,43004,58.0555,0
48.2194,real_matbench_dielectric,52.1768,llm_direct_prior_transition_metal_effect,43004,47.4686,0
56.5638,real_matbench_dielectric,66.6854,mixed_kernel_gp_ei,43004,32.96,0
37.2639,real_matbench_dielectric,37.2639,gp_ucb,43005,62.3815,0
47.6541,real_matbench_dielectric,47.6541,llm_direct_prior_counter_hypothesis_anion_family,43005,51.9913,0
42.459,real_matbench_dielectric,47.6541,llm_direct_prior_high_refractive_index_oxide,43005,51.9913,0
41.0385,real_matbench_dielectric,47.6541,llm_direct_prior_lanthanide_contribution,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_low_refractive_index_halide,43005,51.9913,0
37.2639,real_matbench_dielectric,37.2639,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43005,62.3815,0
42.459,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r1_lanthanide_contribution,43005,51.9913,0
41.6334,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43005,56.2309,0
36.3022,real_matbench_dielectric,36.3385,llm_direct_prior_random_rule_r1_transition_metal_effect,43005,63.3069,0
47.6541,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r2_lanthanide_contribution,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43005,51.9913,0
36.3022,real_matbench_dielectric,36.3385,llm_direct_prior_random_rule_r2_transition_metal_effect,43005,63.3069,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43005,51.9913,0
41.0385,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r3_lanthanide_contribution,43005,51.9913,0
43.7578,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43005,51.9913,0
36.3022,real_matbench_dielectric,36.3385,llm_direct_prior_random_rule_r3_transition_metal_effect,43005,63.3069,0
44.3231,real_matbench_dielectric,52.1768,llm_direct_prior_transition_metal_effect,43005,47.4686,0
37.9433,real_matbench_dielectric,42.6988,mixed_kernel_gp_ei,43005,56.9466,0
45.7675,real_matbench_dielectric,48.7857,gp_ucb,43006,50.8597,0
50.1184,real_matbench_dielectric,52.1768,llm_direct_prior_counter_hypothesis_anion_family,43006,47.4686,0
60.2155,real_matbench_dielectric,66.6854,llm_direct_prior_high_refractive_index_oxide,43006,32.96,0
44.027,real_matbench_dielectric,44.0772,llm_direct_prior_lanthanide_contribution,43006,55.5682,0
45.7987,real_matbench_dielectric,47.6541,llm_direct_prior_low_refractive_index_halide,43006,51.9913,0
43.9434,real_matbench_dielectric,43.9434,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43006,55.702,0
60.2155,real_matbench_dielectric,66.6854,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43006,32.96,0
45.7987,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r1_lanthanide_contribution,43006,51.9913,0
44.5583,real_matbench_dielectric,46.403,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43006,53.2424,0
43.9434,real_matbench_dielectric,43.9434,llm_direct_prior_random_rule_r1_transition_metal_effect,43006,55.702,0
50.1184,real_matbench_dielectric,52.1768,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43006,47.4686,0
46.8279,real_matbench_dielectric,52.1768,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43006,47.4686,0
45.7987,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r2_lanthanide_contribution,43006,51.9913,0
45.7987,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43006,51.9913,0
43.9434,real_matbench_dielectric,43.9434,llm_direct_prior_random_rule_r2_transition_metal_effect,43006,55.702,0
47.0309,real_matbench_dielectric,52.1768,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43006,47.4686,0
46.8279,real_matbench_dielectric,52.1768,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43006,47.4686,0
44.027,real_matbench_dielectric,44.0772,llm_direct_prior_random_rule_r3_lanthanide_contribution,43006,55.5682,0
45.3349,real_matbench_dielectric,47.6541,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43006,51.9913,0
43.9434,real_matbench_dielectric,43.9434,llm_direct_prior_random_rule_r3_transition_metal_effect,43006,55.702,0
49.0893,real_matbench_dielectric,52.1768,llm_direct_prior_transition_metal_effect,43006,47.4686,0
45.7675,real_matbench_dielectric,48.7857,mixed_kernel_gp_ei,43006,50.8597,0
38.6171,real_matbench_dielectric,44.1218,gp_ucb,43007,55.5236,0
40.4671,real_matbench_dielectric,42.4831,llm_direct_prior_counter_hypothesis_anion_family,43007,57.1623,0
35.2854,real_matbench_dielectric,36.3385,llm_direct_prior_high_refractive_index_oxide,43007,63.3069,0
35.5629,real_matbench_dielectric,36.3385,llm_direct_prior_lanthanide_contribution,43007,63.3069,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_low_refractive_index_halide,43007,56.2309,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43007,56.2309,0
35.2854,real_matbench_dielectric,36.3385,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43007,63.3069,0
42.2901,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r1_lanthanide_contribution,43007,56.2309,0
38.9442,real_matbench_dielectric,40.4526,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43007,59.1928,0
40.4338,real_matbench_dielectric,42.1188,llm_direct_prior_random_rule_r1_transition_metal_effect,43007,57.5266,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43007,56.2309,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43007,56.2309,0
42.2901,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r2_lanthanide_contribution,43007,56.2309,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43007,56.2309,0
40.4338,real_matbench_dielectric,42.1188,llm_direct_prior_random_rule_r2_transition_metal_effect,43007,57.5266,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43007,56.2309,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43007,56.2309,0
35.5629,real_matbench_dielectric,36.3385,llm_direct_prior_random_rule_r3_lanthanide_contribution,43007,63.3069,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43007,56.2309,0
40.4338,real_matbench_dielectric,42.1188,llm_direct_prior_random_rule_r3_transition_metal_effect,43007,57.5266,0
41.1656,real_matbench_dielectric,43.4145,llm_direct_prior_transition_metal_effect,43007,56.2309,0
44.6661,real_matbench_dielectric,49.2242,mixed_kernel_gp_ei,43007,50.4212,0
65.5539,real_matbench_dielectric,65.5539,gp_ucb,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_counter_hypothesis_anion_family,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_high_refractive_index_oxide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_lanthanide_contribution,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_low_refractive_index_halide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r1_lanthanide_contribution,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r1_transition_metal_effect,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r2_lanthanide_contribution,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r2_transition_metal_effect,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r3_lanthanide_contribution,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_random_rule_r3_transition_metal_effect,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,llm_direct_prior_transition_metal_effect,43008,34.0915,0
65.5539,real_matbench_dielectric,65.5539,mixed_kernel_gp_ei,43008,34.0915,0
42.4691,real_matbench_dielectric,42.4691,gp_ucb,43009,57.1763,0
61.1299,real_matbench_dielectric,61.1299,llm_direct_prior_counter_hypothesis_anion_family,43009,38.5155,0
39.6773,real_matbench_dielectric,43.1496,llm_direct_prior_high_refractive_index_oxide,43009,56.4958,0
37.5851,real_matbench_dielectric,43.4145,llm_direct_prior_lanthanide_contribution,43009,56.2309,0
49.8119,real_matbench_dielectric,61.1299,llm_direct_prior_low_refractive_index_halide,43009,38.5155,0
41.6644,real_matbench_dielectric,49.3349,llm_direct_prior_random_rule_r1_counter_hypothesis_anion_family,43009,50.3105,0
39.6773,real_matbench_dielectric,43.1496,llm_direct_prior_random_rule_r1_high_refractive_index_oxide,43009,56.4958,0
38.1015,real_matbench_dielectric,42.2492,llm_direct_prior_random_rule_r1_lanthanide_contribution,43009,57.3962,0
33.9967,real_matbench_dielectric,34.0051,llm_direct_prior_random_rule_r1_low_refractive_index_halide,43009,65.6403,0
40.3778,real_matbench_dielectric,46.403,llm_direct_prior_random_rule_r1_transition_metal_effect,43009,53.2424,0
61.5502,real_matbench_dielectric,62.8111,llm_direct_prior_random_rule_r2_counter_hypothesis_anion_family,43009,36.8343,0
36.8552,real_matbench_dielectric,37.2639,llm_direct_prior_random_rule_r2_high_refractive_index_oxide,43009,62.3815,0
38.1015,real_matbench_dielectric,42.2492,llm_direct_prior_random_rule_r2_lanthanide_contribution,43009,57.3962,0
36.8552,real_matbench_dielectric,37.2639,llm_direct_prior_random_rule_r2_low_refractive_index_halide,43009,62.3815,0
40.3778,real_matbench_dielectric,46.403,llm_direct_prior_random_rule_r2_transition_metal_effect,43009,53.2424,0
36.8552,real_matbench_dielectric,37.2639,llm_direct_prior_random_rule_r3_counter_hypothesis_anion_family,43009,62.3815,0
36.8552,real_matbench_dielectric,37.2639,llm_direct_prior_random_rule_r3_high_refractive_index_oxide,43009,62.3815,0
37.5851,real_matbench_dielectric,43.4145,llm_direct_prior_random_rule_r3_lanthanide_contribution,43009,56.2309,0
36.8552,real_matbench_dielectric,37.2639,llm_direct_prior_random_rule_r3_low_refractive_index_halide,43009,62.3815,0
40.3778,real_matbench_dielectric,46.403,llm_direct_prior_random_rule_r3_transition_metal_effect,43009,53.2424,0
46.42,real_matbench_dielectric,61.1299,llm_direct_prior_transition_metal_effect,43009,38.5155,0
43.6998,real_matbench_dielectric,47.392,mixed_kernel_gp_ei,43009,52.2534,0
