condition,permutation_seed,target_seed,final_best,best_so_far_auc,simple_regret,top10_hit
permuted_source_outcomes_99736,99736,99500,0.13373215835117053,0.10205725411392898,1.685007651975088,0
permuted_source_outcomes_99737,99737,99500,0.08833662836020013,0.08776722318747648,1.7304031819660586,0
permuted_source_outcomes_99738,99738,99500,0.5809840211646429,0.4572929663723092,1.2377557891616158,0
permuted_source_outcomes_99739,99739,99500,0.13373215835117053,0.09188735662326615,1.685007651975088,0
permuted_source_outcomes_99740,99740,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99741,99741,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99742,99742,99500,0.6818080811470616,0.37447042292224525,1.1369317291791972,0
permuted_source_outcomes_99743,99743,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99744,99744,99500,0.18066967795373184,0.11770309398144942,1.6380701323725269,0
permuted_source_outcomes_99745,99745,99500,0.18021737543384797,0.18021737543384797,1.6385224348924106,0
permuted_source_outcomes_99746,99746,99500,0.14214519653044783,0.1374133506360228,1.6765946137958108,0
permuted_source_outcomes_99747,99747,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99748,99748,99500,0.11522749327313883,0.09830634002773762,1.70351231705312,0
permuted_source_outcomes_99749,99749,99500,0.1828387907667864,0.17478720836916323,1.6359010195594723,0
permuted_source_outcomes_99750,99750,99500,0.40973810010322764,0.27493880922492786,1.409001710223031,0
permuted_source_outcomes_99751,99751,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99752,99752,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99753,99753,99500,0.39943977967622607,0.16452479641553766,1.4193000306500325,0
permuted_source_outcomes_99754,99754,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99755,99755,99500,1.0400065283273747,0.48363093796700257,0.7787332819988839,0
permuted_source_outcomes_99756,99756,99500,0.1418596111311276,0.11403970656321791,1.676880199195131,0
permuted_source_outcomes_99757,99757,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99758,99758,99500,0.1828387907667864,0.15063246117629367,1.6359010195594723,0
permuted_source_outcomes_99759,99759,99500,0.2393392048183078,0.15001955317155805,1.5794006055079508,0
permuted_source_outcomes_99760,99760,99500,0.8083191007373173,0.7481441591754832,1.0104207095889413,0
permuted_source_outcomes_99761,99761,99500,0.39943977967622607,0.17225254533333217,1.4193000306500325,0
permuted_source_outcomes_99762,99762,99500,0.21932926511211076,0.09731225725504174,1.5994105452141478,0
permuted_source_outcomes_99763,99763,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99764,99764,99500,0.08774712389672615,0.08736529342137166,1.7309926864295324,0
permuted_source_outcomes_99765,99765,99500,0.19637534515503086,0.11375868778523886,1.622364465171228,0
permuted_source_outcomes_99766,99766,99500,0.6531775252002426,0.4641916174652645,1.1655622851260161,0
permuted_source_outcomes_99767,99767,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99768,99768,99500,0.40973810010322764,0.3558183837519077,1.409001710223031,0
permuted_source_outcomes_99769,99769,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99770,99770,99500,0.8083191007373173,0.5074443929281468,1.0104207095889413,0
permuted_source_outcomes_99771,99771,99500,0.26165385869146784,0.19080061760484926,1.5570859516347908,0
permuted_source_outcomes_99772,99772,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99773,99773,99500,0.08774712389672615,0.08672890929578085,1.7309926864295324,0
permuted_source_outcomes_99774,99774,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99775,99775,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99776,99776,99500,0.29914120105603237,0.21042395144739728,1.5195986092702263,0
permuted_source_outcomes_99777,99777,99500,0.4396531475000804,0.1451253595794369,1.3790866628261782,0
permuted_source_outcomes_99778,99778,99500,0.2393392048183078,0.18829940387730792,1.5794006055079508,0
permuted_source_outcomes_99779,99779,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99780,99780,99500,0.5448979656925789,0.27733570353583764,1.2738418446336799,0
permuted_source_outcomes_99781,99781,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99782,99782,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99783,99783,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99784,99784,99500,0.6902004275648206,0.48887355237498314,1.128539382761438,0
permuted_source_outcomes_99785,99785,99500,0.18021737543384797,0.10971919535494314,1.6385224348924106,0
permuted_source_outcomes_99786,99786,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99787,99787,99500,0.08833662836020013,0.08674900858653117,1.7304031819660586,0
permuted_source_outcomes_99788,99788,99500,0.1414578450592652,0.1230451640379462,1.6772819652669935,0
permuted_source_outcomes_99789,99789,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99790,99790,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99791,99791,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99792,99792,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99793,99793,99500,0.08833662836020013,0.08692541078360551,1.7304031819660586,0
permuted_source_outcomes_99794,99794,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99795,99795,99500,0.0862198019953082,0.0862198019953082,1.7325200083309504,0
permuted_source_outcomes_99796,99796,99500,0.29914120105603237,0.2281674013691243,1.5195986092702263,0
permuted_source_outcomes_99797,99797,99500,0.29914120105603237,0.11165552837996681,1.5195986092702263,0
permuted_source_outcomes_99798,99798,99500,0.8083191007373173,0.44726945136631274,1.0104207095889413,0
target_gp_ucb,,99500,0.8083191007373173,0.44726945136631274,1.0104207095889413,0
true_source_outcomes,,99500,1.0400065283273747,0.8749703407824427,0.7787332819988839,0
permuted_source_outcomes_99700,99700,99501,0.1785271195504875,0.06555836007524678,1.6402126907757713,0
permuted_source_outcomes_99701,99701,99501,0.0765159507568932,0.04815787518352487,1.7422238595693655,0
permuted_source_outcomes_99702,99702,99501,0.051472891862793566,0.049508659783963536,1.767266918463465,0
permuted_source_outcomes_99703,99703,99501,0.4031332475424649,0.27805620066725434,1.4156065627837937,0
permuted_source_outcomes_99704,99704,99501,0.03487852285537386,0.033134418870738695,1.7838612874708848,0
permuted_source_outcomes_99705,99705,99501,0.13858061209414407,0.06479494197593683,1.6801591982321145,0
permuted_source_outcomes_99706,99706,99501,0.18031053686322224,0.10410632189002772,1.6384292734630364,0
permuted_source_outcomes_99707,99707,99501,0.3494585638654895,0.26906944962832546,1.4692812464607692,0
permuted_source_outcomes_99708,99708,99501,0.1785271195504875,0.08930993680221844,1.6402126907757713,0
permuted_source_outcomes_99709,99709,99501,0.08774712389672615,0.08276003914840174,1.7309926864295324,0
permuted_source_outcomes_99710,99710,99501,0.4396531475000804,0.2680902139237274,1.3790866628261782,0
permuted_source_outcomes_99711,99711,99501,0.08366583400727844,0.06507792497713002,1.7350739763189802,0
permuted_source_outcomes_99712,99712,99501,0.29914120105603237,0.18649368694066484,1.5195986092702263,0
permuted_source_outcomes_99713,99713,99501,0.6531775252002426,0.2906925000568407,1.1655622851260161,0
permuted_source_outcomes_99714,99714,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99715,99715,99501,0.39943977967622607,0.27564543115897977,1.4193000306500325,0
permuted_source_outcomes_99716,99716,99501,0.08774712389672615,0.07777295440007732,1.7309926864295324,0
permuted_source_outcomes_99717,99717,99501,0.0626308820814682,0.03658430070799196,1.7561089282447904,0
permuted_source_outcomes_99718,99718,99501,0.045781966051073895,0.03723340655292421,1.7729578442751848,0
permuted_source_outcomes_99719,99719,99501,0.29914120105603237,0.16352165398643279,1.5195986092702263,0
permuted_source_outcomes_99720,99720,99501,0.23713837538313806,0.17641410971409538,1.5816014349431207,0
permuted_source_outcomes_99721,99721,99501,0.29914120105603237,0.25393468536616587,1.5195986092702263,0
permuted_source_outcomes_99722,99722,99501,0.08294939372885511,0.06918757202584963,1.7357904165974036,0
permuted_source_outcomes_99723,99723,99501,0.03794511226524362,0.03459744381577348,1.780794698061015,0
permuted_source_outcomes_99724,99724,99501,0.2393392048183078,0.16482777424518963,1.5794006055079508,0
permuted_source_outcomes_99725,99725,99501,0.29914120105603237,0.1448030180425455,1.5195986092702263,0
permuted_source_outcomes_99726,99726,99501,0.08774712389672615,0.04112699287206949,1.7309926864295324,0
permuted_source_outcomes_99727,99727,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99728,99728,99501,0.0413113242977942,0.03134668334745915,1.7774284860284644,0
permuted_source_outcomes_99729,99729,99501,0.13373215835117053,0.06331664203529813,1.685007651975088,0
permuted_source_outcomes_99730,99730,99501,0.09583167244093763,0.06752768680589412,1.722908137885321,0
permuted_source_outcomes_99731,99731,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99732,99732,99501,0.0356405755950421,0.02983672408638543,1.7830992347312165,0
permuted_source_outcomes_99733,99733,99501,0.060198202955677564,0.05107749062856526,1.758541607370581,0
permuted_source_outcomes_99734,99734,99501,0.6531775252002426,0.24119971359483278,1.1655622851260161,0
permuted_source_outcomes_99735,99735,99501,0.18066967795373184,0.07092210715048565,1.6380701323725269,0
permuted_source_outcomes_99736,99736,99501,0.909800161130617,0.6893256475771711,0.9089396491956416,0
permuted_source_outcomes_99737,99737,99501,0.08774712389672615,0.08276003914840174,1.7309926864295324,0
permuted_source_outcomes_99738,99738,99501,0.10957720545847051,0.06873965618765186,1.7091626048677881,0
permuted_source_outcomes_99739,99739,99501,0.18021737543384797,0.15483149734767884,1.6385224348924106,0
permuted_source_outcomes_99740,99740,99501,0.03468169206847882,0.03468169206847882,1.78405811825778,0
permuted_source_outcomes_99741,99741,99501,0.18221130308820674,0.05696588597319353,1.636528507238052,0
permuted_source_outcomes_99742,99742,99501,0.6531775252002426,0.34053981605853795,1.1655622851260161,0
permuted_source_outcomes_99743,99743,99501,0.06594268207743842,0.050092442427186246,1.7527971282488202,0
permuted_source_outcomes_99744,99744,99501,0.18066967795373184,0.14247778519450718,1.6380701323725269,0
permuted_source_outcomes_99745,99745,99501,0.18021737543384797,0.18021737543384797,1.6385224348924106,0
permuted_source_outcomes_99746,99746,99501,0.14214519653044783,0.13257734149609324,1.6765946137958108,0
permuted_source_outcomes_99747,99747,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99748,99748,99501,1.0079498697169897,0.29474539420594875,0.8107899406092689,0
permuted_source_outcomes_99749,99749,99501,0.1828387907667864,0.16992740044595697,1.6359010195594723,0
permuted_source_outcomes_99750,99750,99501,0.40973810010322764,0.2856976066099148,1.409001710223031,0
permuted_source_outcomes_99751,99751,99501,0.06676015774265688,0.037616619623289126,1.7519796525836018,0
permuted_source_outcomes_99752,99752,99501,0.08294939372885511,0.06915683991371778,1.7357904165974036,0
permuted_source_outcomes_99753,99753,99501,0.07154275412093664,0.06063259231991078,1.747197056205322,0
permuted_source_outcomes_99754,99754,99501,0.08049767121400382,0.0537311897113276,1.738242139112255,0
permuted_source_outcomes_99755,99755,99501,1.0400065283273747,0.5488780953573046,0.7787332819988839,0
permuted_source_outcomes_99756,99756,99501,0.1418596111311276,0.09082160126488237,1.676880199195131,0
permuted_source_outcomes_99757,99757,99501,0.07242428850267009,0.04266352409891187,1.7463155218235886,0
permuted_source_outcomes_99758,99758,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99759,99759,99501,0.06676015774265688,0.057045645036200965,1.7519796525836018,0
permuted_source_outcomes_99760,99760,99501,0.8083191007373173,0.6782496017672366,1.0104207095889413,0
permuted_source_outcomes_99761,99761,99501,0.05166507588044104,0.044371433449588195,1.7670747344458175,0
permuted_source_outcomes_99762,99762,99501,0.13858061209414407,0.08324135950548864,1.6801591982321145,0
permuted_source_outcomes_99763,99763,99501,1.3621192949590628,0.3740082938664136,0.45662051536719583,1
permuted_source_outcomes_99764,99764,99501,0.0833168844824105,0.06249093179550721,1.735422925843848,0
permuted_source_outcomes_99765,99765,99501,0.8083191007373173,0.10871729164189646,1.0104207095889413,0
permuted_source_outcomes_99766,99766,99501,0.6531775252002426,0.49898642088386835,1.1655622851260161,0
permuted_source_outcomes_99767,99767,99501,0.0349627964741081,0.029667279306151928,1.7837770138521505,0
permuted_source_outcomes_99768,99768,99501,0.40973810010322764,0.34609876790549526,1.409001710223031,0
permuted_source_outcomes_99769,99769,99501,0.21932926511211076,0.10132081887251362,1.5994105452141478,0
permuted_source_outcomes_99770,99770,99501,0.8083191007373173,0.4834313316212287,1.0104207095889413,0
permuted_source_outcomes_99771,99771,99501,0.39943977967622607,0.39943977967622607,1.4193000306500325,0
permuted_source_outcomes_99772,99772,99501,0.07331813761547644,0.05942184369767405,1.7454216727107823,0
permuted_source_outcomes_99773,99773,99501,0.08168286776295118,0.05927421741040202,1.7370569425633076,0
permuted_source_outcomes_99774,99774,99501,0.8083191007373173,0.12261336304443123,1.0104207095889413,0
permuted_source_outcomes_99775,99775,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99776,99776,99501,0.29914120105603237,0.2087281696762993,1.5195986092702263,0
permuted_source_outcomes_99777,99777,99501,0.08366583400727844,0.05951511855064798,1.7350739763189802,0
permuted_source_outcomes_99778,99778,99501,0.05166507588044104,0.043744086225905095,1.7670747344458175,0
permuted_source_outcomes_99779,99779,99501,0.0832883594544569,0.0832883594544569,1.7354514508718017,0
permuted_source_outcomes_99780,99780,99501,0.05363322608807504,0.04346124913331886,1.7651065842381837,0
permuted_source_outcomes_99781,99781,99501,0.18031053686322224,0.11680702438556013,1.6384292734630364,0
permuted_source_outcomes_99782,99782,99501,0.0855600622603606,0.06634074381251813,1.7331797480658981,0
permuted_source_outcomes_99783,99783,99501,0.099371465713829,0.0755483461148304,1.7193683446124297,0
permuted_source_outcomes_99784,99784,99501,0.08294939372885511,0.06460029812484781,1.7357904165974036,0
permuted_source_outcomes_99785,99785,99501,0.18021737543384797,0.08288356394187223,1.6385224348924106,0
permuted_source_outcomes_99786,99786,99501,0.5448979656925789,0.18265093742872393,1.2738418446336799,0
permuted_source_outcomes_99787,99787,99501,0.05381877031853763,0.04302016056782745,1.764921040007721,0
permuted_source_outcomes_99788,99788,99501,0.909800161130617,0.7628171520949864,0.9089396491956416,0
permuted_source_outcomes_99789,99789,99501,0.07233356748793432,0.06492832405941747,1.7464062428383242,0
permuted_source_outcomes_99790,99790,99501,0.05363322608807504,0.042911926433390944,1.7651065842381837,0
permuted_source_outcomes_99791,99791,99501,0.05782734696894625,0.040370956938546976,1.7609124633573123,0
permuted_source_outcomes_99792,99792,99501,0.027902106916833206,0.027902106916833206,1.7908377034094254,0
permuted_source_outcomes_99793,99793,99501,0.18066967795373184,0.12974715427476563,1.6380701323725269,0
permuted_source_outcomes_99794,99794,99501,0.05665625209125051,0.04707153703311141,1.762083558235008,0
permuted_source_outcomes_99795,99795,99501,0.13858061209414407,0.06281866404233634,1.6801591982321145,0
permuted_source_outcomes_99796,99796,99501,0.31148032221709204,0.25804772575318574,1.5072594881091665,0
permuted_source_outcomes_99797,99797,99501,0.21932926511211076,0.07575889646565259,1.5994105452141478,0
permuted_source_outcomes_99798,99798,99501,0.18181208047067676,0.15616041821170284,1.6369277298555818,0
target_gp_ucb,,99501,0.061500583939334615,0.030701980002041655,1.757239226386924,0
true_source_outcomes,,99501,1.8187398103262586,1.7345380845271803,0.0,1
permuted_source_outcomes_99700,99700,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99701,99701,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99702,99702,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99703,99703,99502,0.8432334177630303,0.7935208032653486,0.9755063925632284,0
permuted_source_outcomes_99704,99704,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99705,99705,99502,0.6818080811470616,0.4184410407069984,1.1369317291791972,0
permuted_source_outcomes_99706,99706,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99707,99707,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99708,99708,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99709,99709,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99710,99710,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99711,99711,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99712,99712,99502,0.29914120105603237,0.2772832188622063,1.5195986092702263,0
permuted_source_outcomes_99713,99713,99502,0.8432334177630303,0.37998189623699596,0.9755063925632284,0
permuted_source_outcomes_99714,99714,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99715,99715,99502,0.39943977967622607,0.3867099683524447,1.4193000306500325,0
permuted_source_outcomes_99716,99716,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99717,99717,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99718,99718,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99719,99719,99502,0.29914120105603237,0.25542523666838024,1.5195986092702263,0
permuted_source_outcomes_99720,99720,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99721,99721,99502,0.29914120105603237,0.29476960461726714,1.5195986092702263,0
permuted_source_outcomes_99722,99722,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99723,99723,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99724,99724,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99725,99725,99502,0.29914120105603237,0.26854002598467586,1.5195986092702263,0
permuted_source_outcomes_99726,99726,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99727,99727,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99728,99728,99502,0.28097205277728715,0.28097205277728715,1.5377677575489714,0
permuted_source_outcomes_99729,99729,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99730,99730,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99731,99731,99502,1.3621192949590628,1.3621192949590628,0.45662051536719583,1
permuted_source_outcomes_99732,99732,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99733,99733,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99734,99734,99502,0.6531775252002426,0.348305914143198,1.1655622851260161,0
permuted_source_outcomes_99735,99735,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99736,99736,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99737,99737,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99738,99738,99502,0.5809840211646429,0.5531255230501602,1.2377557891616158,0
permuted_source_outcomes_99739,99739,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99740,99740,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99741,99741,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99742,99742,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99743,99743,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99744,99744,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99745,99745,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99746,99746,99502,0.2949768211702591,0.2869276916070242,1.5237629891559996,0
permuted_source_outcomes_99747,99747,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99748,99748,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99749,99749,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99750,99750,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99751,99751,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99752,99752,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99753,99753,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99754,99754,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99755,99755,99502,1.0400065283273747,0.5772339123477351,0.7787332819988839,0
permuted_source_outcomes_99756,99756,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99757,99757,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99758,99758,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99759,99759,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99760,99760,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99761,99761,99502,0.39943977967622607,0.2976012890859752,1.4193000306500325,0
permuted_source_outcomes_99762,99762,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99763,99763,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99764,99764,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99765,99765,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99766,99766,99502,0.6531775252002426,0.6193029017494599,1.1655622851260161,0
permuted_source_outcomes_99767,99767,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99768,99768,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99769,99769,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99770,99770,99502,0.8083191007373173,0.5743036603429559,1.0104207095889413,0
permuted_source_outcomes_99771,99771,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99772,99772,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99773,99773,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99774,99774,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99775,99775,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99776,99776,99502,0.29914120105603237,0.2597968331071454,1.5195986092702263,0
permuted_source_outcomes_99777,99777,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99778,99778,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99779,99779,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99780,99780,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99781,99781,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99782,99782,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
permuted_source_outcomes_99783,99783,99502,0.2466820437908498,0.2466820437908498,1.572057766535409,0
